"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"POLR2L",0.275028486580091,9.06768974274317,4.78853609511929,6.89118907545836e-06,8.01614264718559e-05,3.49489566790068,"Not Sig"
"FBXL12",-0.265137339929767,9.04042877056494,-4.78794407333597,6.90725989053201e-06,8.0300243410646e-05,3.49268439926223,"Not Sig"
"CIT",0.302487899994294,6.27935009690143,4.78783297193899,6.91027987102622e-06,8.0300243410646e-05,3.49226944030286,"Not Sig"
"UBE2NL",0.243085367264193,10.4334251487961,4.78662696443281,6.94314458150041e-06,8.06403836771676e-05,3.48776540747884,"Not Sig"
"MED27",0.260040258247784,8.0943334158272,4.78521713445755,6.98175644497297e-06,8.10468871540344e-05,3.48250098732917,"Not Sig"
"BCL2",-0.337230220132104,5.90344200529215,-4.7829835955734,7.04335575177549e-06,8.16849510992533e-05,3.474162583755,"Not Sig"
"ZRANB3",0.230608575227083,4.96305656131207,4.78296023266823,7.04400286898058e-06,8.16849510992533e-05,3.4740753754747,"Not Sig"
"NANP",0.476672494731262,7.72025782858558,4.78191878026349,7.07290836213162e-06,8.19777844720411e-05,3.4701881235965,"Not Sig"
"GDPD3",-1.19936340003144,8.88030278457725,-4.78150321726441,7.08447448742388e-06,8.20694491601985e-05,3.46863715743578,"Down"
"NEK2",0.89127659800992,7.40989048005343,4.78016242288221,7.12191764184443e-06,8.24606346570419e-05,3.46363356367796,"Not Sig"
"CLEC4G",-0.360822090377455,4.4831785978405,-4.77779327520922,7.18854986123042e-06,8.31892059495355e-05,3.45479430930724,"Not Sig"
"SAP30L",-0.244639989219999,7.67665809504731,-4.77765297695619,7.1925147093287e-06,8.31921843106323e-05,3.45427093723596,"Not Sig"
"DPM2",0.336740804186005,7.80182647152808,4.77714830179944,7.20679449674866e-06,8.32826140598568e-05,3.45238835725133,"Not Sig"
"CCL4",1.37945233137117,8.28112237786154,4.77711435598696,7.20775598307598e-06,8.32826140598568e-05,3.45226173392675,"Up"
"UBASH3B",0.55616474367105,5.21086619112138,4.77662765782137,7.22155502361913e-06,8.33991112583581e-05,3.45044632831853,"Not Sig"
"SORBS2",-1.04904459111481,6.20379281445867,-4.77548335980285,7.25409989018153e-06,8.37318659649091e-05,3.4461784632536,"Down"
