"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"HLTF",0.245213671637961,8.56073294052407,2.03582858293483,0.0448294141837015,0.0956568300559223,-4.69645215188418,"Not Sig"
"LINC00459",0.080350653031692,4.06600692310601,2.03566250577822,0.044846467832295,0.0956841201567812,-4.69677356976169,"Not Sig"
"DNAH8",0.0931629723211493,4.09150836994368,2.03544786193125,0.0448685168022088,0.0957220620388633,-4.69718894607856,"Not Sig"
"DKKL1P1",-0.111055061193247,5.49669386183032,-2.03539687200852,0.0448737560332338,0.0957241383809996,-4.69728761535311,"Not Sig"
"TNP2",-0.0550382214624472,3.84907555058187,-2.03499132713315,0.0449154445931295,0.0958039601925126,-4.69807229486559,"Not Sig"
"CHKB-DT",-0.085387594482313,5.96407873278227,-2.03486786307729,0.044928142851885,0.0958219368361797,-4.69831115448084,"Not Sig"
"VASH2",0.211189942383477,4.47049285961396,2.03472066034089,0.0449432866554587,0.0958425252720654,-4.69859592292921,"Not Sig"
"CPSF7",-0.11459377631189,9.36166484005645,-2.03469099890188,0.0449463386709722,0.0958425252720654,-4.69865330167871,"Not Sig"
"GYPE",0.0953904300901525,3.74874738471954,2.03451994475927,0.044963942766808,0.0958622325940131,-4.69898418358955,"Not Sig"
"ATP6V1E2",0.161996440891257,5.17205186004548,2.03451817557234,0.0449641248741917,0.0958622325940131,-4.69898760571886,"Not Sig"
"PSMD5",0.134336760062567,8.98284151947995,2.03428358345674,0.0449882777055114,0.0959046136646372,-4.69944135214682,"Not Sig"
"FDX2",-0.11835453893637,7.41454396301843,-2.0341384936262,0.0450032212464961,0.0959264196034377,-4.69972196012325,"Not Sig"
"IFT122",-0.116368236747277,4.14143450121031,-2.03410126097898,0.0450070567130885,0.0959264196034377,-4.69979396622438,"Not Sig"
"PHRF1",-0.102593208888231,7.76573425605379,-2.03402999726978,0.0450143986217082,0.0959329557101824,-4.69993178338418,"Not Sig"
"JTB",-0.081844700076898,12.5409982142253,-2.03369624343344,0.0450487971223057,0.0959971470681308,-4.70057717290338,"Not Sig"
"SSPN",-0.279035397817467,6.79837703434501,-2.03313361618092,0.0451068356195608,0.0961084067312496,-4.70166492408992,"Not Sig"
"TTTY7",-0.0777093365395567,4.2605206348408,-2.03306558808741,0.0451138574847476,0.0961084067312496,-4.70179642718974,"Not Sig"
"TTTY7B",-0.0777093365395567,4.2605206348408,-2.03306558808741,0.0451138574847476,0.0961084067312496,-4.70179642718974,"Not Sig"
"SLF1",0.154916091811792,5.52647034751302,2.03289994361308,0.0451309592417786,0.0961357124004434,-4.70211661293803,"Not Sig"
"ZNF513",-0.161973643237598,7.23178350581785,-2.03257421616563,0.0451646047849299,0.0961982502865725,-4.70274616517952,"Not Sig"
"ZDBF2",0.26009975945295,5.58316605539772,2.03248334581178,0.0451739949434121,0.0962091185018247,-4.70292177922779,"Not Sig"
"FGA",-0.0657387257104842,4.00329581584248,-2.0322703322207,0.0451960134317395,0.0962468772321156,-4.70333341668658,"Not Sig"
"FCHO2",-0.112360592421518,7.53682829856171,-2.03202367787214,0.0452215207501619,0.0962844220648517,-4.70381001421159,"Not Sig"
"TMEM185A",-0.139117408808338,6.86276081176316,-2.0320168620263,0.0452222257739415,0.0962844220648517,-4.70382318337501,"Not Sig"
"KLHL35",-0.136145174298104,5.28309813554431,-2.03137485311006,0.045288676765985,0.0964167569214362,-4.70506345430139,"Not Sig"
"PATZ1",-0.117000029396751,6.19768930073086,-2.03130614185298,0.0452957936679303,0.0964227600905689,-4.70519617371628,"Not Sig"
"NECAP1",-0.109287891937523,9.27564329090238,-2.03110041612765,0.0453171078447446,0.0964589814957526,-4.7055935194388,"Not Sig"
"INO80E",-0.14569047486738,7.38215842252495,-2.02962679592653,0.0454700336066896,0.0967753091245857,-4.70843865220174,"Not Sig"
"GALNT17",-0.110248851352205,5.50640827858354,-2.02942831362039,0.0454906649938451,0.0968028257185964,-4.70882172068826,"Not Sig"
"RABGAP1L",0.102609483681438,7.04273945804228,2.02939452577565,0.0454941778951958,0.0968028257185964,-4.70888692743916,"Not Sig"
"SCARNA15",-0.207399273815088,6.63724358033721,-2.02933332174565,0.0455005418326546,0.0968028257185964,-4.70900504184368,"Not Sig"
"SNHG21",-0.207399273815088,6.63724358033721,-2.02933332174565,0.0455005418326546,0.0968028257185964,-4.70900504184368,"Not Sig"
"SLCO3A1",0.224993789476419,6.77187917655908,2.02929494556962,0.0455045325406549,0.0968028257185964,-4.70907910033681,"Not Sig"
"SRP9",-0.0742875350225809,12.9952279902632,-2.02904379636606,0.0455306567555733,0.0968400385723515,-4.70956373766,"Not Sig"
"SRP9P1",-0.0742875350225809,12.9952279902632,-2.02904379636606,0.0455306567555733,0.0968400385723515,-4.70956373766,"Not Sig"
"UAP1",-0.176278967556703,11.6090948312004,-2.02896203536631,0.0455391642028722,0.0968489532317552,-4.70972149838983,"Not Sig"
"MECR",-0.143885465211234,7.43879383436139,-2.02849116343252,0.0455881861979225,0.0969372798792124,-4.71062995006314,"Not Sig"
"MTERF2",-0.219559813271178,7.23316060034727,-2.02848012268954,0.0455893361809942,0.0969372798792124,-4.71065124863572,"Not Sig"
"SYNRG",0.0714687218246155,6.38450288809447,2.02813805472959,0.04562497766124,0.0970038728198375,-4.71131107593742,"Not Sig"
"CDKAL1",-0.201266035856364,5.30101880361844,-2.02803106312192,0.04563613046386,0.0970183923712511,-4.71151743519333,"Not Sig"
"GSE1",-0.158472268818112,9.02183881969139,-2.02797079774238,0.0456424135544816,0.0970208941310699,-4.7116336672383,"Not Sig"
"PPP4R3A",-0.132342393373469,7.37740116500013,-2.02793683456835,0.0456459547814834,0.0970208941310699,-4.71169916962038,"Not Sig"
"SLC9A3-OT1",-0.666835450991815,9.77974906596142,-2.02764407577316,0.0456764895321736,0.097076600550525,-4.71226375160298,"Not Sig"
"KLRG1",0.159187613167455,5.7140315994257,2.02759015929132,0.045682114931645,0.0970793613932364,-4.71236772085176,"Not Sig"
"SATB1",-0.294161655193211,8.18639996216844,-2.02700511370233,0.0457431941110427,0.0971999557440991,-4.71349572563549,"Not Sig"
"C3orf49",-0.082832707363738,4.75288624792517,-2.02667600145126,0.0457775844211545,0.0972588617152323,-4.71413014491962,"Not Sig"
"FHP2",-0.179394583069555,4.8542722875262,-2.0266568670353,0.0457795845374697,0.0972588617152323,-4.7141670268516,"Not Sig"
"LRFN2",-0.0988127681187159,4.32222090094945,-2.02647746334585,0.0457983412095962,0.0972894990440339,-4.71451281532157,"Not Sig"
"RPL13AP5",-0.054431933191438,14.142612983866,-2.02628519183646,0.0458184505253983,0.0973230037239126,-4.71488337478922,"Not Sig"
"MZF1",-0.0941104769991226,6.92504763336733,-2.02587639946592,0.0458612305016544,0.0974046522694391,-4.71567112272676,"Not Sig"
"LINC02171",-0.108178273666619,5.94807255465006,-2.02560648994876,0.0458894951957343,0.0974458596244223,-4.71619116259503,"Not Sig"
"NME7",0.207460460988028,9.00609350697936,2.02558398608661,0.0458918524550499,0.0974458596244223,-4.71623451837844,"Not Sig"
"COASY",-0.124214413569231,9.02143046388493,-2.02556672750448,0.045893660346312,0.0974458596244223,-4.71626776834574,"Not Sig"
"SLC25A19",-0.131582014784516,7.71486876498463,-2.02551449541127,0.0458991321957693,0.0974482569155897,-4.71636839586708,"Not Sig"
"OXCT2",0.125237589945448,5.6773539708586,2.02539797984163,0.0459113404158675,0.0974557343289803,-4.7165928599616,"Not Sig"
"OXCT2P1",0.125237589945448,5.6773539708586,2.02539797984163,0.0459113404158675,0.0974557343289803,-4.7165928599616,"Not Sig"
"PPME1",-0.0961308370922271,8.85104265594536,-2.02498849757704,0.0459542670559959,0.0975376275510303,-4.71738162346262,"Not Sig"
"ABHD6",-0.224498066402917,7.77287316692939,-2.02466346338934,0.0459883653589924,0.0976007689672212,-4.71800761610851,"Not Sig"
"FAM153A",0.0465420434917041,4.32376981621156,2.02450197849393,0.0460053142858156,0.0976247922745875,-4.71831859056143,"Not Sig"
"NFE2L2",-0.119671005487639,8.89805160319185,-2.02447271541113,0.046008386216131,0.0976247922745875,-4.7183749406111,"Not Sig"
"CPN1",0.149560835843243,4.94844160677374,2.02398007025391,0.0460601286777873,0.0977253170113939,-4.71932348488293,"Not Sig"
"PTPRO",-0.288126204734866,5.72117968370638,-2.02393382512211,0.046064988357325,0.0977253170113939,-4.71941251499252,"Not Sig"
"TMEM145",-0.100114675149007,4.12234102905162,-2.02389730164033,0.0460688267456894,0.0977253170113939,-4.71948282788987,"Not Sig"
"MICD",-0.113325750586006,5.79686239194907,-2.02375397793712,0.0460838918138201,0.0977480336903592,-4.71975873527107,"Not Sig"
"LINC02232",0.0501285251047356,3.23352998165413,2.02265149326477,0.0461999175681385,0.0979782828750234,-4.72188049617362,"Not Sig"
"ADAMTS4",-0.0716852601839184,4.92272019318239,-2.02262765952803,0.0462024285974047,0.0979782828750234,-4.72192635323425,"Not Sig"
"MED23",-0.123434219334474,7.00947975308486,-2.02259809610995,0.0462055434459422,0.0979782828750234,-4.72198323374854,"Not Sig"
"TMEM88B",0.058717550415349,3.25832216490193,2.02237069539229,0.0462295087600425,0.0980198381429268,-4.72242073131593,"Not Sig"
"ANKRD10",0.176719881578933,9.04215631319795,2.02219173846322,0.0462483761651708,0.0980505775482112,-4.72276499618023,"Not Sig"
"MEMO1P2",0.132448818232424,9.98644624337745,2.02198055523755,0.0462706496692168,0.0980885316889519,-4.72317122015292,"Not Sig"
"POU3F3",0.106884339345314,4.09959442715783,2.02113136111196,0.0463603069999408,0.0982693112385861,-4.72480430844177,"Not Sig"
"SDCBP2",-0.424736146973567,11.1027931787435,-2.02095104738505,0.0463793635397166,0.0983004192375272,-4.72515099021441,"Not Sig"
"SF1",-0.121763836942114,6.08744729478268,-2.02069760824903,0.0464061597143684,0.0983479238600975,-4.72563821969786,"Not Sig"
"TSPYL5",0.46822502205336,7.25838964183873,2.0206545117548,0.0464107176348895,0.0983482947407012,-4.72572106595211,"Not Sig"
"LSP1P4",-0.297222277675758,8.51193875532684,-2.02057066021488,0.0464195869411752,0.0983578008850832,-4.72588225279312,"Not Sig"
"GLMP",0.155880932535503,7.60560087753316,2.0199788079245,0.0464822307738591,0.0984812365531701,-4.72701979076051,"Not Sig"
"SPPL2C",-0.0901706711413386,4.84231278689262,-2.01981019096616,0.0465000910616809,0.0985097756167918,-4.72734381653349,"Not Sig"
"SIAH2",-0.118173580953142,8.38293562111271,-2.01975903726154,0.0465055105390233,0.0985119561016845,-4.72744211210019,"Not Sig"
"PPP1R14D",-0.470760903650529,10.2171626991696,-2.01945480048907,0.0465377540692927,0.0985709518180912,-4.7280266784753,"Not Sig"
"MEF2A",0.166016214187472,8.62009130204863,2.01937949135881,0.0465457384142161,0.0985774139349112,-4.72817136653083,"Not Sig"
"GLMN",0.156148990692122,7.63965088514516,2.01934315498988,0.0465495912498025,0.0985774139349112,-4.72824117621403,"Not Sig"
"TAF10",-0.0827663222670658,7.01154844237131,-2.01924370907119,0.0465601371444861,0.0985904423313318,-4.72843222656473,"Not Sig"
"CAB39",-0.19535450078312,9.51401356744632,-2.01880249813372,0.0466069507122254,0.0986802573156846,-4.72927975507706,"Not Sig"
"ADNP2",-0.101488934082587,8.55712552555299,-2.0184022312884,0.0466494548724227,0.0987609319636091,-4.7300484879077,"Not Sig"
"GATA3-AS1",0.0639130100759964,4.40737909021593,2.01814616323753,0.0466766640310543,0.098809213603097,-4.73054020697518,"Not Sig"
"TRAV39",0.0936157083151228,4.24389011205908,2.01793152791914,0.0466994811170503,0.0988481894901888,-4.73095232045613,"Not Sig"
"TOMM20",-0.0891108356884462,8.87309715115087,-2.01777775995158,0.0467158334912675,0.0988727225424529,-4.73124754025925,"Not Sig"
"EFNB3",-0.118451787688806,6.06818581272859,-2.01773967848886,0.0467198840018552,0.0988727225424529,-4.73132064987027,"Not Sig"
"FGF19",-0.109140129229413,4.36064080208137,-2.01769009550793,0.046725158314743,0.0988745593572725,-4.73141583846425,"Not Sig"
"HS6ST1",0.116614310055957,7.14000873677928,2.01740249716253,0.0467557611989518,0.0989299882643357,-4.73196792313232,"Not Sig"
"SLC26A5-AS1",-0.054511538710762,3.19348849318358,-2.01735037989474,0.0467613087510338,0.0989323974226332,-4.73206796175801,"Not Sig"
"BCL2L1",0.147727383186126,6.73887467719616,2.01648378178324,0.0468536352346505,0.0991183860686643,-4.73373104482047,"Not Sig"
"NAPA-AS1",-0.0829738063132925,5.76512223143041,-2.01622872532353,0.0468808383964587,0.0991665849149828,-4.73422039840157,"Not Sig"
"GUCA1C",-0.0576807011122322,3.61743347399346,-2.01615801437561,0.0468883824977896,0.0991731939737864,-4.73435605509222,"Not Sig"
"RPS6KB1",0.114393791276431,8.02970747198763,2.01495915091387,0.0470164466522256,0.0994258590744801,-4.73665537813467,"Not Sig"
"KLK11",0.453547605111802,7.1901301078743,2.01495675726124,0.0470167026444721,0.0994258590744801,-4.7366599677232,"Not Sig"
"ZPLD2P",0.120872776217186,3.88417523225979,2.01457789498759,0.047057235595269,0.0995021965249002,-4.73738633561493,"Not Sig"
"ARMCX5",-0.167946694211296,8.11672289174552,-2.01447417824699,0.0470683370449343,0.0995162927495789,-4.73758516330143,"Not Sig"
"GPI",0.16913982270216,10.6049308350691,2.01436902165758,0.047079594898814,0.0995307169714046,-4.73778674171623,"Not Sig"
"MBP",-0.116021751324057,7.00183914759487,-2.01374481038037,0.0471464691580917,0.0996627057407838,-4.73898311765555,"Not Sig"
"GOSR2",0.0729503209448152,6.96774912538666,2.01364859816438,0.0471567839858567,0.0996639142974578,-4.73916748995222,"Not Sig"
"DZIP1",0.339784849151164,5.6651833912884,2.01362583005482,0.0471592252175782,0.0996639142974578,-4.73921111950459,"Not Sig"
"APEX1",-0.148320969236893,11.3117263841522,-2.01361519534313,0.0471603655247741,0.0996639142974578,-4.7392314981931,"Not Sig"
"MICALL2",-0.122417606991251,6.32907863373091,-2.01333725135474,0.0471901764429203,0.0997175222904876,-4.73976407163436,"Not Sig"
"KRBOX1-AS1",-0.0807233398052318,4.25130118471291,-2.01307941784177,0.0472178448250938,0.0997665932231903,-4.74025805128084,"Not Sig"
"LRRC8B",0.154661563073677,7.24254046533429,2.01264231008133,0.0472647830274909,0.0998563662888493,-4.74109536856776,"Not Sig"
"MXD4",-0.125149556395683,7.56335177901455,-2.01251956108995,0.0472779714331918,0.0998748259263219,-4.74133047502715,"Not Sig"
"MARCHF10-DT",-0.104020556748596,4.35604700536083,-2.01235883603074,0.0472952448266943,0.0999019108223847,-4.74163829898391,"Not Sig"
"LINC01664",-0.116948237074984,5.80190435365993,-2.01228353446155,0.0473033394708422,0.0999096041402699,-4.74178251041736,"Not Sig"
"RPP30",-0.114248161336516,6.67446198491174,-2.01220371687058,0.047311920864951,0.0999183239801068,-4.74193536521163,"Not Sig"
"DOT1L",-0.0983581649852949,5.88080949889503,-2.01181716175837,0.0473534992451937,0.0999967221497178,-4.74267556015056,"Not Sig"
"TBCA",-0.0802972263911208,8.21283928505149,-2.0114081933604,0.0473975224570303,0.100071973940645,-4.74345853240385,"Not Sig"
"C10orf53",-0.0740815959481269,5.47724643771107,-2.01140325519164,0.0473980542377636,0.100071973940645,-4.74346798567083,"Not Sig"
"OR7E12P",0.19186482174258,7.9567712535399,2.01133035935804,0.0474059048265397,0.100075854014815,-4.74360752963703,"Not Sig"
"DNAJC9P1",0.160128401016559,9.92472641759094,2.01130336949376,0.0474088118087918,0.100075854014815,-4.74365919497225,"Not Sig"
"RPL37",-0.138874512977216,8.64315068105735,-2.0111906169322,0.047420957635351,0.10008877499241,-4.74387502469371,"Not Sig"
"AXIN2",-0.222763188178804,6.76780547328788,-2.01116373467867,0.0474238538134188,0.10008877499241,-4.74392648078554,"Not Sig"
"MATR3",-0.0991944045344439,9.33602802193415,-2.01106216025117,0.047434798370301,0.100102458443636,-4.74412090166235,"Not Sig"
"AKAP12",0.571769283360531,7.61492787839204,2.01047768506397,0.0474978170638369,0.100226021919827,-4.7452394563769,"Not Sig"
"SULT1B1",-0.483868643304218,9.02654096385703,-2.0101981850339,0.0475279783376151,0.100280235629313,-4.74577425239395,"Not Sig"
"PHF20",0.114953337198513,7.20407509920004,2.01008893110437,0.0475397725481849,0.100281122985887,-4.74598328074076,"Not Sig"
"GTF2IP1",0.184475177009393,10.5977685897006,2.0100700962518,0.0475418060663962,0.100281122985887,-4.7460193151795,"Not Sig"
"GTF2IP4",0.184475177009393,10.5977685897006,2.0100700962518,0.0475418060663962,0.100281122985887,-4.7460193151795,"Not Sig"
"RNF123",-0.0864908624141414,7.31422561170081,-2.00996801116265,0.0475528290499481,0.100294946052428,-4.74621461685564,"Not Sig"
"BCAS1",-0.465227747650289,8.74512072674106,-2.009329140855,0.0476218628982839,0.100431107290845,-4.74743665162692,"Not Sig"
"RN7SL301P",-0.155472332824669,4.61776640002197,-2.00853645603106,0.0477076364852511,0.100602542532896,-4.74895241255338,"Not Sig"
"NFXL1",0.18090340009204,8.03262797994522,2.00690951939096,0.0478840953980556,0.100960553579313,-4.75206171424077,"Not Sig"
"LGI3",-0.0989370966216985,6.12063012553885,-2.00688820575502,0.0478864107912398,0.100960553579313,-4.75210243234846,"Not Sig"
"ZMYM4",0.0980086383323737,8.49704832885611,2.00655033927034,0.0479231274886006,0.101028472164291,-4.75274784846201,"Not Sig"
"TICAM1",-0.189356489201347,7.91088525905842,-2.00649253792835,0.0479294112986705,0.101032227349072,-4.75285825471327,"Not Sig"
"KRTAP9-9",-0.0666383608611221,3.24271543738491,-2.00636513217837,0.0479432645640348,0.101051936272062,-4.75310160201684,"Not Sig"
"MLIP",-0.109685447021412,4.25671345280224,-2.00580889038763,0.0480037867531925,0.101169998211223,-4.75416386931814,"Not Sig"
"ZNF213-AS1",-0.0745822550632633,4.23006968632167,-2.00551501241816,0.0480357886664505,0.101227935939752,-4.75472498642492,"Not Sig"
"OVOL3",-0.118554409651522,5.72747878627012,-2.0053089011079,0.048058244087591,0.101265746932243,-4.755118481276,"Not Sig"
"ATXN7L3-AS1",-0.207850508385561,5.79907188657227,-2.00517607441239,0.0480727200487418,0.101278631833655,-4.75537204621855,"Not Sig"
"PAFAH1B1",-0.128137547574427,8.65513798401649,-2.0051699650082,0.0480733859646266,0.101278631833655,-4.7553837086475,"Not Sig"
"LINC01209",0.090738040833596,3.81995612964869,2.00498500735037,0.0480935498049178,0.101311600081914,-4.75573676468673,"Not Sig"
"CCDC66",0.107716333430587,5.16717967563496,2.00418816631761,0.0481805030523604,0.101485244343557,-4.75725747422087,"Not Sig"
"ZBTB9",-0.15005796166482,7.11524646152387,-2.00407856499173,0.048192473523749,0.101500930486146,-4.757466596855,"Not Sig"
"CRYBB2",0.169638329117451,6.33938829959041,2.00391650217632,0.0482101784085374,0.101527648705651,-4.75777579852416,"Not Sig"
"MGA",-0.160314035166851,7.20424026364765,-2.00384877554429,0.0482175789903299,0.101527648705651,-4.75790500827047,"Not Sig"
"MORC2",-0.075342340498854,6.79216272877011,-2.0038382143862,0.048218733110037,0.101527648705651,-4.75792515662662,"Not Sig"
"COG3",-0.179612184456232,6.59260848465884,-2.00360848104014,0.0482438441341549,0.101570990666757,-4.75836341318106,"Not Sig"
"ESRG",0.0837442707119904,3.5298154390272,2.00344420247508,0.0482618074704609,0.101599277402165,-4.7586767752517,"Not Sig"
"LPCAT4",-0.159067013470042,6.45117928377916,-2.00333197050074,0.048274082964753,0.101615586083123,-4.75889084478416,"Not Sig"
"SLC49A4",0.196457477179473,7.43583522700666,2.00314551696763,0.048294482421787,0.101648990813477,-4.75924645924699,"Not Sig"
"IRGM",-0.0622145001314172,3.26024694482642,-2.00305148580054,0.0483047729521485,0.101661114263108,-4.75942578925094,"Not Sig"
"BNIP1",-0.14563525493401,7.02602460215971,-2.00250924777181,0.048364150661463,0.101776533498318,-4.76045976019471,"Not Sig"
"AK4",-0.324225012608466,8.10399308672816,-2.00218335979392,0.0483998669841712,0.101842143216224,-4.76108105974609,"Not Sig"
"CLPTM1",-0.130814314862299,8.12519698037207,-2.00194603157426,0.0484258916105454,0.101887349446698,-4.76153346380762,"Not Sig"
"LINC01809",0.0727111092943238,3.68071896956102,2.00159883278369,0.0484639858212538,0.101957939043982,-4.76219521939626,"Not Sig"
"ADGRG4",-0.0886586952047197,3.71935064360476,-2.00112639349122,0.0485158623841694,0.102057507831478,-4.76309551369385,"Not Sig"
"SPDEF",-0.267391672329152,8.59667822814037,-2.00108411465191,0.0485205071569568,0.102057710920037,-4.7631760720723,"Not Sig"
"RPRD2",-0.104014989983409,7.51605795463009,-2.00076278307199,0.0485558212111413,0.102122417485875,-4.76378828875096,"Not Sig"
"SAMD12",-0.0820227274979337,3.48366512593129,-2.00053050338219,0.0485813622138226,0.10216655920487,-4.76423078368209,"Not Sig"
"SNAPC3",-0.159133538040259,6.62610562852778,-2.0004627003252,0.0485888198640726,0.102172666941236,-4.76435994030842,"Not Sig"
"NR2E3",-0.0863312128975142,4.4064564418085,-1.99947438950119,0.0486976351320664,0.10239188856151,-4.76624210062481,"Not Sig"
"ANKRD18A",-0.119831796224305,4.15586751776423,-1.99930713152528,0.0487160711962379,0.102421055145918,-4.76656054653695,"Not Sig"
"RPS24",0.187888610190116,11.0696157280733,1.99909726107402,0.048739212667821,0.102459476197832,-4.76696008891726,"Not Sig"
"CATSPER3",-0.138226364682407,4.10221477127986,-1.99905858573426,0.0487434782482222,0.102459476197832,-4.76703371320714,"Not Sig"
"PRRT3-AS1",-0.263750097154503,6.92452009107572,-1.99881937743646,0.0487698680948135,0.102505345651885,-4.76748905314508,"Not Sig"
"PFDN4",0.148022405915401,7.27084136450012,1.99853867913559,0.0488008507471772,0.102560858847608,-4.76802330725425,"Not Sig"
"MAD2L1P1",0.390309383768493,8.87714395478086,1.99765705915653,0.04889827070909,0.10275597456839,-4.76970085362753,"Not Sig"
"RAD51AP1",0.327604279390737,9.01243085275276,1.99733953301375,0.0489333983501997,0.102820163459138,-4.77030487727163,"Not Sig"
"RASL11A",-0.277111273856783,6.39981774530989,-1.9972600691784,0.0489421927359436,0.102829013370959,-4.77045602606379,"Not Sig"
"MASTL",0.270716508136588,6.41506817111449,1.99700445193266,0.0489704914473724,0.102860230302877,-4.77094220052355,"Not Sig"
"PIP4K2B",0.0607303921965885,6.5546778669881,1.99696752166631,0.0489745810547797,0.102860230302877,-4.77101243582776,"Not Sig"
"RPL7AP45",0.10457880138038,5.3058993221302,1.99696024742754,0.0489753866284566,0.102860230302877,-4.77102627009637,"Not Sig"
"RPL7AP46",0.10457880138038,5.3058993221302,1.99696024742754,0.0489753866284566,0.102860230302877,-4.77102627009637,"Not Sig"
"KBTBD11-OT1",0.13075025242433,5.91880821832578,1.99684257586615,0.0489884195452014,0.10287797343704,-4.77125005346002,"Not Sig"
"ZNF394",-0.110300551468892,7.09119245798303,-1.99667321610993,0.0490071824758105,0.102907745421553,-4.77157211441903,"Not Sig"
"MIR6764",-0.0745430627120758,11.4481752713532,-1.99654494992755,0.0490213968387945,0.102927961417209,-4.77181601372251,"Not Sig"
"ADORA2A-AS1",-0.0763671203550746,4.58097990427981,-1.99649353931506,0.0490270951128944,0.102930294464656,-4.77191376746116,"Not Sig"
"MRPS12",-0.163329734381163,7.54240664976751,-1.99642876133279,0.0490342758112358,0.10293573907085,-4.77203693506949,"Not Sig"
"AP1B1",-0.115311570295642,8.19523563574926,-1.99633210331696,0.049044992110096,0.102948604112109,-4.77222071199428,"Not Sig"
"CCDC70",-0.0966990330850699,4.32451462950237,-1.99499465883823,0.0491934775485959,0.103250626013745,-4.77476277788976,"Not Sig"
"BRK1",0.0804849278077313,11.1158989829989,1.99474254114601,0.0492215110494504,0.103292797352321,-4.77524180140815,"Not Sig"
"PDZD8",0.196981393842124,8.8352220831791,1.99473116319851,0.0492227765091302,0.103292797352321,-4.77526341820387,"Not Sig"
"ZNF549",-0.0715027714603957,3.56896902278132,-1.99344373359295,0.0493661444106231,0.103583964319242,-4.77770866163717,"Not Sig"
"TNS1",0.285902340739481,7.14598174694888,1.9933644854326,0.0493749811034144,0.10359281916592,-4.77785913243921,"Not Sig"
"LINC02716",-0.119967603384788,5.0306700548632,-1.99310405470026,0.0494040303581984,0.103644076029134,-4.77835358152272,"Not Sig"
"PPM1K-DT",-0.0586056324624975,3.81766912932917,-1.99242854457034,0.049479446860374,0.103792587463769,-4.77963581859661,"Not Sig"
"L3MBTL1",-0.0697956202145331,5.00904181743137,-1.99210375713427,0.0495157423201964,0.103857738704705,-4.78025218135442,"Not Sig"
"NPFFR1",-0.12512249165858,6.15069697454425,-1.99206779705894,0.049519762306771,0.103857738704705,-4.78032041867172,"Not Sig"
"PIK3C2G",-0.0856738478517767,3.88619837004942,-1.9919667512399,0.049531059737251,0.103871724247119,-4.78051215574618,"Not Sig"
"OR2F2",-0.0648855657731837,3.62561917660668,-1.99190708602216,0.0495377316413069,0.103876007877702,-4.78062536789139,"Not Sig"
"BRICD5",-0.120476243690653,6.12318134793134,-1.99182455739048,0.049546961449848,0.103885653893958,-4.78078195727488,"Not Sig"
"GCGR",-0.113144749343143,5.68310805557815,-1.99150024714759,0.0495832457627628,0.103952018281849,-4.78139724454774,"Not Sig"
"TRAF3IP2-AS1",-0.0561600272116705,4.54386367730344,-1.99117067228893,0.0496201423168195,0.104019653722638,-4.78202242644363,"Not Sig"
"EXOSC7",0.182891191210519,8.564240316057,1.99096215889267,0.0496434979003239,0.10405889298322,-4.78241791400172,"Not Sig"
"MAN2B1",0.114851918219149,11.3908877045015,1.99031702975017,0.0497158182269824,0.104200751466024,-4.78364129210243,"Not Sig"
"CDC42BPG",-0.0888388273310783,5.31897582337298,-1.98989341187594,0.0497633555549677,0.104290644933027,-4.78444441515621,"Not Sig"
"B3GNT5",-0.189490357386898,7.61511767999887,-1.9895970214866,0.0497966387903927,0.104350651645277,-4.78500623923812,"Not Sig"
"CEACAM21",0.140982994677957,5.45825649029321,1.98931667750782,0.0498281375656344,0.104406908099288,-4.78553757630847,"Not Sig"
"RCVRN",-0.0967879894797328,4.44755696999805,-1.98916035320728,0.0498457091688261,0.10443337970079,-4.78583382875811,"Not Sig"
"RNF157-AS1",-0.101223384121309,3.84661824074982,-1.98910853414901,0.0498515350466692,0.10443337970079,-4.78593202712599,"Not Sig"
"EPS15L1",-0.0668222691480933,5.43558294084674,-1.98908008792468,0.0498547334263943,0.10443337970079,-4.78598593241768,"Not Sig"
"CCDC32",0.129226520385931,6.41401388491135,1.98902147535995,0.0498613241407772,0.104437436049183,-4.78609700038794,"Not Sig"
"SHCBP1L",-0.082096152189445,4.88619643714103,-1.98893511903812,0.04987103586783,0.10444802817232,-4.78626063600015,"Not Sig"
"RPL3L",-0.103320092046504,4.28390601189175,-1.98868041397323,0.0498996896792452,0.104498286207427,-4.7867432360269,"Not Sig"
"TIMM13",-0.184021569746792,10.3657934235195,-1.98861510853557,0.0499070386722881,0.104503923177256,-4.78686696382012,"Not Sig"
"RRP36",0.102251776399952,7.88739418611745,1.98773942727123,0.0500056706200957,0.104700685177226,-4.78852567336261,"Not Sig"
"WDR1",-0.102643673955166,8.82886815007295,-1.98760191223365,0.050021174656935,0.104723375455026,-4.78878609293808,"Not Sig"
"CROCCP4",0.117215998513658,7.13367507327356,1.9870426982063,0.050084265096236,0.104830614610777,-4.78984493728552,"Not Sig"
"HMGB1P4",0.119841546538934,11.9113825405208,1.98701681034851,0.0500871874032026,0.104830614610777,-4.78989394809941,"Not Sig"
"KIR3DL2",-0.101913582332605,4.92532121666395,-1.98701676562393,0.0500871924519869,0.104830614610777,-4.78989403277135,"Not Sig"
"IER3",0.428590702397853,11.4820200915518,1.98698228723917,0.0500910847121862,0.104830614610777,-4.78995930623991,"Not Sig"
