"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"RFC1",-0.115252263253943,8.44433953262651,-1.92747654391158,0.05720435232447,0.0985117775755014,-5.3183526875908,"Not Sig"
"APEX2",-0.128190954328272,7.32495875425773,-1.92703159690935,0.0572606061919273,0.0986010852843725,-5.31917912574814,"Not Sig"
"TBC1D9B",0.0876483131560253,7.96742613963436,1.92668016164423,0.0573050706143568,0.0986682253639876,-5.31983175286573,"Not Sig"
"DCDC2",-0.232266950826044,4.26008370917056,-1.92665392901369,0.0573083908003409,0.0986682253639876,-5.31988046336525,"Not Sig"
"NKX6-3",-0.123138259794135,5.99557849704242,-1.9265966473311,0.0573156413381963,0.0986731376390813,-5.3199868257031,"Not Sig"
"ARHGEF28",-0.159252991957533,6.34648442423952,-1.92646871548811,0.0573318373568606,0.098693448289267,-5.32022436289532,"Not Sig"
"SLC7A6",-0.218297964680411,6.98236309201364,-1.92606846515636,0.0573825335817329,0.0987731413808304,-5.32096743345969,"Not Sig"
"GRK5",0.175348564791389,7.426087693349,1.9254274873765,0.0574637996573735,0.0989054384069804,-5.3221571230476,"Not Sig"
"DRC3",-0.0626635287768496,4.58585034165389,-1.92533926947276,0.057474991942607,0.0989171149102744,-5.32232083183657,"Not Sig"
"PDCD6",0.158784186378199,10.2721321281777,1.92515406407447,0.0574984951188752,0.0989499756095131,-5.32266450104075,"Not Sig"
"C9",0.085627341108053,3.40334245844254,1.92502071410703,0.0575154227038363,0.0989715161082349,-5.32291192795114,"Not Sig"
"DBH-AS1",0.118225225405094,5.45648004877752,1.92486937724654,0.0575346386706238,0.0989969908082299,-5.32319270996323,"Not Sig"
"GRM2",-0.0927162066949618,5.67856404231977,-1.92477534837933,0.057546580701884,0.0990099466622892,-5.3233671557062,"Not Sig"
"GNL3LP1",-0.121846371449312,4.63390845754639,-1.92417283375659,0.0576231521715182,0.0991340881374451,-5.32448477701942,"Not Sig"
"LOX",0.246402103892319,5.5387498113136,1.92347644439023,0.0577117611991741,0.0992789182419708,-5.32577612933618,"Not Sig"
"KIR2DL1",-0.0812674746253874,5.51312722731807,-1.9232911597193,0.0577353563390957,0.0993118942807948,-5.32611964045649,"Not Sig"
"TRPS1",0.266805993710047,6.19166217480132,1.92239482779674,0.057849615262303,0.099500806137576,-5.32778097895292,"Not Sig"
"UBQLNL",-0.0763439621573987,4.96961376370235,-1.92227658224856,0.057864702749865,0.0995191281523891,-5.32800009234938,"Not Sig"
"GRK1",-0.118234876899144,5.62770144636986,-1.92218405561367,0.0578765109646165,0.0995318079042788,-5.32817153901948,"Not Sig"
"GPBAR1",-0.103146355751154,5.90014066621043,-1.92210564895229,0.0578865187884269,0.0995380762736828,-5.32831681624311,"Not Sig"
"TRAV5",0.119288945622214,3.81171428383665,1.92208599360842,0.0578890278252846,0.0995380762736828,-5.32835323415593,"Not Sig"
"TMEM50A",-0.103199439240905,10.94462510198,-1.9217925002454,0.0579265036736477,0.0995948828390913,-5.32889698535711,"Not Sig"
"SESN2",-0.19152894859453,7.84075543931761,-1.92156526257691,0.0579555334925778,0.0996371602850102,-5.32931793319569,"Not Sig"
"TMEM147-AS1",0.118570651851234,5.74236363236725,1.9208621694961,0.0580454321947208,0.0997840690276059,-5.3306200930795,"Not Sig"
"CCL15-CCL14",0.252548826082318,9.33745859743269,1.92075219427652,0.0580595044742892,0.0998006144399093,-5.33082373256546,"Not Sig"
"GPC4",0.180352200590434,8.06378367595205,1.92061235456057,0.0580774023395899,0.0998237327535854,-5.33108265624597,"Not Sig"
"C1QTNF2",0.217494437636089,5.80683157277115,1.92048275850842,0.0580939932986443,0.0998446013808424,-5.33132259757332,"Not Sig"
"MSRA",-0.0889866832273247,6.35847403363984,-1.91999063102502,0.0581570322356172,0.0999452896021302,-5.33223361438809,"Not Sig"
"MED16",0.104278507827427,7.60548699214274,1.91990214008515,0.05816837359014,0.0999571247502796,-5.332397404366,"Not Sig"
"HHAT",-0.183600696911986,6.25999813674271,-1.9197098276324,0.0581930275737988,0.0999918328913754,-5.33275333615495,"Not Sig"
"KIAA1755",0.101625689419667,5.10395894184782,1.91942993421017,0.0582289250046613,0.100045853612526,-5.33327130429167,"Not Sig"
"ITGA7",0.279664815974756,6.21007304304219,1.91936667758538,0.0582370405079083,0.100052136280297,-5.33338835680469,"Not Sig"
"ADGRD2",-0.170444934665809,6.08730802261659,-1.91929391810216,0.0582463763618253,0.100060514406905,-5.33352298939768,"Not Sig"
"YIPF4",0.16261612516534,5.67569564999433,1.91807353086474,0.0584031543155473,0.10032216027609,-5.33578046968554,"Not Sig"
"TACR1",-0.0721063327357863,4.22039796478615,-1.91774536004215,0.0584453738179339,0.100386998094046,-5.33638729737497,"Not Sig"
"LINC00588",0.0602278026663643,3.38261058250118,1.91770702863222,0.0584503068737279,0.100387786906971,-5.33645817058914,"Not Sig"
"HEPH",-0.201458588357186,8.11060701742816,-1.91718001648533,0.0585181663160558,0.10049664273427,-5.33743246272671,"Not Sig"
"NFATC2IP",0.103109632239942,8.64391884717608,1.91700158104962,0.0585411572033631,0.100522733528324,-5.3377622822351,"Not Sig"
"NIPA1",-0.132246474362662,6.43315134500372,-1.91699257070079,0.0585423183630346,0.100522733528324,-5.33777893618867,"Not Sig"
"FAM133B",0.137753950269103,9.36286825788588,1.91684240337919,0.0585616732245387,0.100532888492497,-5.33805648196851,"Not Sig"
"FAM133CP",0.137753950269103,9.36286825788588,1.91684240337919,0.0585616732245387,0.100532888492497,-5.33805648196851,"Not Sig"
"FAM133DP",0.137753950269103,9.36286825788588,1.91684240337919,0.0585616732245387,0.100532888492497,-5.33805648196851,"Not Sig"
"FCAR",0.154228031874994,4.10269577488388,1.91676155325376,0.0585720961260918,0.100543089425748,-5.33820590442395,"Not Sig"
"TMEM132D",-0.107660767319227,4.52687953765247,-1.91668686587728,0.058581725941424,0.100551927514695,-5.33834393210781,"Not Sig"
"TTC9B",-0.0720554373201194,5.68625489259405,-1.91602438124713,0.0586672019572592,0.100690939629718,-5.33956803558561,"Not Sig"
"RRP9",-0.166376352780174,6.73241533228583,-1.91585040149774,0.0586896668768399,0.100721792355595,-5.33988944160602,"Not Sig"
"PHF8",0.0935191901866723,5.57467549972094,1.91545391157236,0.0587408903023488,0.100801991243072,-5.34062180748686,"Not Sig"
"HERPUD1",0.128688790444139,8.64917593670282,1.91528408081591,0.0587628426707201,0.100831951264685,-5.34093546330855,"Not Sig"
"DDR1-DT",0.112744385469712,3.58412772994743,1.91465805245121,0.058843823131448,0.100963186056474,-5.34209143759965,"Not Sig"
"ZDHHC24",-0.0867589960872595,6.71941237912911,-1.91457649063943,0.0588543805705031,0.100973579449615,-5.34224201762177,"Not Sig"
"CENPX",0.156306466012321,10.8622399902303,1.9138811867676,0.0589444463451676,0.101116903594005,-5.34352545367684,"Not Sig"
"TMEM176A",0.263305304141474,10.5697975256421,1.91386200733462,0.0589469323906223,0.101116903594005,-5.34356085022629,"Not Sig"
"IGF2R",0.137684007814892,8.0345068961523,1.91373938043664,0.0589628294294552,0.101136441642528,-5.34378715626003,"Not Sig"
"TMA16",0.287465527011493,6.05344433087487,1.91368941134424,0.0589693083336719,0.101139823412005,-5.34387936962509,"Not Sig"
"FBLN7",0.180644824014229,5.76797025718332,1.91328095646075,0.059022290420639,0.101222957409716,-5.34463305265548,"Not Sig"
"KANSL3",-0.0521304523293331,6.66362656695727,-1.91309482708656,0.0590464472326312,0.101256647264273,-5.34497645052742,"Not Sig"
"BLOC1S6",-0.186668873620553,9.2003875297512,-1.91251573559889,0.0591216580638356,0.101377875996822,-5.34604464444903,"Not Sig"
"H2BC8",-0.298831662898901,6.11276456563004,-1.91226880628301,0.0591537531677652,0.101425159878619,-5.34650004070505,"Not Sig"
"MYL12B",0.0899287790413439,13.056655046596,1.91167862780246,0.0592305223397177,0.101549028941085,-5.34758825111251,"Not Sig"
"CHORDC1P4",-0.222928001266949,9.49989778040292,-1.91156472068324,0.0592453488185198,0.101561460905336,-5.34779824513453,"Not Sig"
"SMAD1",0.119939439729075,7.97320881624478,1.91155337512246,0.0592468257609896,0.101561460905336,-5.34781916066883,"Not Sig"
"ABCB8",-0.0901261950915506,5.87054686170796,-1.91102348150926,0.0593158408957921,0.101672000142134,-5.34879589220989,"Not Sig"
"KRTAP3-3",0.0782991230178247,3.49823484858522,1.91075081201292,0.0593513807343599,0.101725147593821,-5.34929839598961,"Not Sig"
"EBP",-0.156737929478318,8.32551931389245,-1.9106037043252,0.0593705622672421,0.101743724196852,-5.34956947402681,"Not Sig"
"MEGF8",-0.0784453189980754,5.75783499075348,-1.91059814162103,0.0593712876970265,0.101743724196852,-5.3495797241478,"Not Sig"
"TMEM220",-0.474639584630483,8.11474535857083,-1.90958970537782,0.0595029211199179,0.101961515617399,-5.35143746704158,"Not Sig"
"TMEM169",0.117161284264379,4.95699818894493,1.90931726401731,0.059538525735357,0.102014735718973,-5.35193920439171,"Not Sig"
"PTPN5",-0.0692545040665697,4.25467736512307,-1.90924772830528,0.0595476160472903,0.102022520919687,-5.35206725320951,"Not Sig"
"LINC02806",-0.045814155772804,3.97042109811685,-1.9077347729638,0.0597456929335092,0.10235406960872,-5.35485227380479,"Not Sig"
"GIPR",-0.0888109394452501,5.80640096145448,-1.90676328410957,0.0598731736700919,0.102564634245606,-5.35663950341985,"Not Sig"
"PAQR6",0.149848522526184,6.37929320424787,1.9058927074171,0.059987607429198,0.10275281855754,-5.35824037624114,"Not Sig"
"PRIM1",-0.152056229083338,5.99344662219702,-1.90528042156071,0.0600682003913156,0.102883012638786,-5.35936588477751,"Not Sig"
"NCAPD2",-0.256632408981815,7.89393465096213,-1.90481551630124,0.0601294551734196,0.102980067519185,-5.36022025522449,"Not Sig"
"KCNG3",-0.141231910499183,4.19180344674466,-1.90465414466413,0.0601507294220351,0.103008640578573,-5.36051676796577,"Not Sig"
"HVCN1",0.20858818072996,8.08960092370339,1.90455215022009,0.0601641790195518,0.103023810517378,-5.36070416602043,"Not Sig"
"ZNF597",-0.148338120761153,5.39479921946593,-1.90447257841679,0.0601746735949765,0.103033918412642,-5.36085035974826,"Not Sig"
"PIK3CA-DT",0.0649047730690904,3.14731838268226,1.90353336772644,0.0602986610447388,0.103238337798176,-5.36257550555071,"Not Sig"
"PRR15L",-0.300119902319734,10.8312460028242,-1.90337317854269,0.0603198294961209,0.103266701309488,-5.36286966358998,"Not Sig"
"KIR2DL4",-0.131387637150274,5.42329600315965,-1.90331952282744,0.0603269213160289,0.103270963336159,-5.36296818737799,"Not Sig"
"UPF3AP1",-0.156479932840179,7.78901709276634,-1.90292387390838,0.0603792370091299,0.103352635536491,-5.36369460769566,"Not Sig"
"GLT1D1",0.187392054150409,6.0491840214048,1.90266208441901,0.0604138738251613,0.103404036213791,-5.36417518278554,"Not Sig"
"TFIP11",-0.0900967637637731,6.73131825412203,-1.90229657548461,0.0604622615705843,0.103478963266138,-5.36484605722509,"Not Sig"
"MTCP1",-0.134173043246931,4.66691322687592,-1.90154646787782,0.0605616666084805,0.103641186472521,-5.36622247338141,"Not Sig"
"RBBP4P4",-0.0722837031237709,3.58014639299191,-1.90130176731841,0.0605941243748054,0.103688824589816,-5.36667138075713,"Not Sig"
"MLF1",-0.382887873037579,6.45528406130775,-1.90079501841749,0.060661387604822,0.103796010101007,-5.36760085145246,"Not Sig"
"DCAF13",-0.107865847961718,6.4515553208958,-1.90065520067688,0.0606799573657243,0.103819867581356,-5.36785726281759,"Not Sig"
"PRMT8",-0.0683205234399793,4.97015387663753,-1.90038690727876,0.0607156039210123,0.103872936595272,-5.36834923677562,"Not Sig"
"EIPR1",0.146761952210371,8.39569767336684,1.9001411046482,0.0607482777555125,0.103920912141187,-5.36879991300644,"Not Sig"
"ZNF462",0.122440298535404,6.37900106031321,1.90007210409613,0.0607574524639095,0.103928683933348,-5.36892641507324,"Not Sig"
"RBBP4P1",-0.166403282984465,10.2401648114694,-1.89980964890261,0.0607923606810047,0.103980469648682,-5.36940754835778,"Not Sig"
"STAT1",0.34678063082039,8.52292380683754,1.8997402568752,0.0608015930893845,0.103988334400358,-5.36953474772133,"Not Sig"
"NECTIN1-DT",-0.171064178751975,5.84463865250981,-1.89895671560608,0.0609059230310584,0.10415882988293,-5.37097072509851,"Not Sig"
"LINC01924",-0.0763194909658949,3.73556912219487,-1.89891023760875,0.0609121163985919,0.10416148299558,-5.3710558871032,"Not Sig"
"TRIM51",-0.101934383224829,4.32414594622008,-1.89835114607049,0.0609866590508609,0.104281006053667,-5.3720801647984,"Not Sig"
"IRS4",-0.0604736184301711,4.1138799028594,-1.89778461673862,0.0610622717793804,0.104402303937639,-5.3731177859377,"Not Sig"
"B4GALNT4",-0.132300340723937,4.83017262273706,-1.89774993555485,0.0610669031232012,0.104402303937639,-5.37318129666349,"Not Sig"
"NEDD1",0.157290923968836,8.10614806814512,1.89766395553176,0.0610783862181182,0.104413980523263,-5.37333874498138,"Not Sig"
"IRGQ",-0.0631337303247355,6.27327122505153,-1.89688364758787,0.0611826837628193,0.104584310273018,-5.37476736041191,"Not Sig"
"PRKDC",-0.219796056117989,8.96213580925492,-1.89672307375091,0.0612041649961383,0.104613060507949,-5.37506127765036,"Not Sig"
"LINC01725",0.0750730857145108,3.47968156854257,1.89653059069051,0.0612299233532569,0.10464911646917,-5.37541357195232,"Not Sig"
"FOSL2",0.163050212271498,7.95588820601081,1.89646885452633,0.0612381869090157,0.104655268549231,-5.37552655830243,"Not Sig"
"NHIP",-0.102370706881105,3.81335453069182,-1.89583100142991,0.0613236203262142,0.104793291942725,-5.37669372620267,"Not Sig"
"SYNE4",0.340420175665778,6.58748265630795,1.89570108560803,0.0613410334272505,0.104815066179872,-5.37693140686253,"Not Sig"
"ATP5F1E",0.223147701238615,8.80610160582438,1.89534000866104,0.0613894517932533,0.104889812593376,-5.37759191752915,"Not Sig"
"DNAJB4",-0.255389505172248,7.68756762134268,-1.89521254531934,0.0614065515899106,0.104911040895843,-5.37782505597613,"Not Sig"
"SNHG19",0.230484057690381,9.41771389660816,1.89478029263259,0.0614645701653478,0.104994175543563,-5.37861556588174,"Not Sig"
"SNORD60",0.230484057690381,9.41771389660816,1.89478029263259,0.0614645701653478,0.104994175543563,-5.37861556588174,"Not Sig"
"SERAC1",0.142901853665202,5.43476435577566,1.89432352354058,0.0615259295972056,0.10509098989356,-5.37945073151755,"Not Sig"
"ZNF75A",-0.107594549048903,6.94628234948023,-1.89418780306604,0.0615441713557277,0.105114146829896,-5.3796988498257,"Not Sig"
"HLTF",0.231675200387766,8.56073294052407,1.89301676906843,0.06170175562873,0.105371559801384,-5.3818390043586,"Not Sig"
"RGS6",-0.0788527533147221,4.86075079830221,-1.89298954059219,0.061705423762269,0.105371559801384,-5.38188875200645,"Not Sig"
"AZI2",0.10066891062818,6.66349420722054,1.89296139648732,0.061709215439392,0.105371559801384,-5.38194017185709,"Not Sig"
"SOX4",0.223062356390036,9.19422087294578,1.8929283346579,0.0617136699010555,0.105371559801384,-5.38200057559195,"Not Sig"
"TUBGCP5",-0.14739734184799,5.99544358648026,-1.89283511638642,0.061726230773564,0.105384987622917,-5.38217087950683,"Not Sig"
"FAM207BP",0.0982297653405126,5.67400987442569,1.89274772327429,0.0617380086792654,0.105397076746351,-5.38233053421523,"Not Sig"
"LINC01019",-0.0660784539306061,4.09837080056688,-1.89267350700826,0.0617480122370423,0.105406135153061,-5.38246611138709,"Not Sig"
"MBLAC1",-0.111616842351653,6.80067648626418,-1.89262452756998,0.06175461488838,0.105409387150491,-5.38255558361833,"Not Sig"
"HHIP",-0.30869089099743,5.65744341644093,-1.89256224313922,0.0617630119720254,0.105415701349378,-5.38266935740795,"Not Sig"
"HLA-B",0.124054582860845,13.5694548299078,1.8923702447026,0.0617889029333649,0.105444792326007,-5.38302005564028,"Not Sig"
"PRPF3",-0.168171155017194,7.63639483313101,-1.89236615363596,0.0617894547125393,0.105444792326007,-5.38302752789623,"Not Sig"
"ERFE",0.301729412441662,5.40035717838362,1.89216699203424,0.0618163214844212,0.105482618843264,-5.38339127482864,"Not Sig"
"TRIM40",-0.617432066165989,5.4000109825505,-1.89205197628776,0.0618318415148634,0.105501079138622,-5.38360132249594,"Not Sig"
"SLC33A1",-0.118298194053971,7.74417361056703,-1.89163299723534,0.0618884055889256,0.105589563032991,-5.38436638424209,"Not Sig"
"NCKAP1",0.142048435474425,10.6601174889999,1.89144019844615,0.0619144489344441,0.105625965151676,-5.38471838522164,"Not Sig"
"PSMD9",0.0868547262579034,7.7590036443511,1.89078100217594,0.0620035631776115,0.105769952420741,-5.38592165861801,"Not Sig"
"NUP93",0.080135238488543,6.60506818125037,1.89058387646177,0.0620302328199763,0.105802083991957,-5.38628140992188,"Not Sig"
"DTX2P1-UPK3BP1-PMS2P11",-0.0758989960739251,6.12009401927307,-1.89057207873856,0.0620318292703856,0.105802083991957,-5.38630293948523,"Not Sig"
"RPL18AP16",-0.122368526896217,7.7812814801417,-1.89019942388494,0.0620822741776438,0.105880075265801,-5.38698293049378,"Not Sig"
"DPY19L2",0.1529178024548,3.8618235662787,1.89004965136693,0.0621025580551718,0.105906619562243,-5.38725618875417,"Not Sig"
"NTPCR",-0.157796340263687,8.22033929450652,-1.88999604795942,0.0621098189865233,0.105910952826096,-5.38735398272194,"Not Sig"
"PPEF1",0.125829544480072,3.70090865549066,1.88988041969204,0.0621254840233353,0.10592961519754,-5.38756492605121,"Not Sig"
"EXOC1",-0.135132504932994,10.1816707756561,-1.88973885239169,0.0621446677458987,0.105954273957163,-5.38782317438997,"Not Sig"
"NDRG4",0.182987801515435,5.73106210831978,1.88893725892008,0.0622533854008971,0.106131569291197,-5.38928511262117,"Not Sig"
"SLC8A1",0.133244848283748,4.80069898469884,1.88862487171753,0.0622957968423912,0.106195805313866,-5.38985468674726,"Not Sig"
"RNASEH1-DT",0.246895829569881,6.4988827084058,1.88830678001228,0.062339007744737,0.106261394316633,-5.39043457278801,"Not Sig"
"H1-3",0.120969157513778,5.55422131211461,1.88812766759688,0.062363350220388,0.106294813186121,-5.39076105790187,"Not Sig"
"JPH1",-0.201344336157314,6.5545335369005,-1.88801959032711,0.0623780424535365,0.106311779934293,-5.39095804676034,"Not Sig"
"KRT82",-0.101477540310542,5.15969805214386,-1.88798454431964,0.062382807300988,0.106311826006446,-5.39102192172881,"Not Sig"
"BACH1-IT1",-0.0935840343627117,4.45652688397115,-1.88783850553813,0.0624026659992322,0.106337592827823,-5.39128808074502,"Not Sig"
"KIF26A",0.215733831403353,6.51261245610358,1.88766122244487,0.0624267805215362,0.10637060734473,-5.39161115777104,"Not Sig"
"RNPS1",-0.105979974873311,9.66496168501165,-1.88727252976383,0.0624796789891886,0.106452658833592,-5.39231940551116,"Not Sig"
"FOXN3-AS1",0.146090851034175,6.02026304804926,1.88693498751119,0.0625256468215055,0.106522890367304,-5.39293434173302,"Not Sig"
"M1AP",-0.0485564515769505,3.39651385743006,-1.88688540186323,0.0625324019868451,0.106526310976527,-5.39302466859491,"Not Sig"
"ZNF277",-0.107773597879627,6.03717759171492,-1.88656510866402,0.0625760510520604,0.106592576448583,-5.39360807268264,"Not Sig"
"TRNAU1AP",0.117704983227145,6.92262104634065,1.88611968380379,0.0626367954802503,0.106687522609797,-5.39441924865942,"Not Sig"
"MAU2",0.0577149916706396,6.46442659929607,1.88608667431359,0.0626412990946157,0.106687522609797,-5.39447935617103,"Not Sig"
"CNTFR-AS1",-0.0549215743776372,4.3453927909711,-1.88486823526115,0.0628077262385141,0.106962854361416,-5.39669735390222,"Not Sig"
"SIGLEC5",-0.219595360843519,5.62080916650167,-1.88405228935838,0.0629193844742662,0.107144878820525,-5.3981819315498,"Not Sig"
"C2orf42",-0.121688351537667,6.84397246758107,-1.88369904026914,0.0629677766594359,0.107219148615957,-5.39882446916012,"Not Sig"
"LINC02260",-0.0936860130729409,4.6668613998454,-1.88341178786151,0.0630071509218856,0.107278052927854,-5.39934688123387,"Not Sig"
"BLACAT1",0.200641694938933,4.55857914591438,1.88329751635754,0.0630228201016828,0.107296590308168,-5.39955468090313,"Not Sig"
"ZNF592",-0.103029244662841,7.40911123142892,-1.8826167488242,0.0631162364928588,0.107447479755956,-5.40079239785427,"Not Sig"
"LINC02685",0.0762563244820189,5.13603875449038,1.88250522586547,0.0631315510086343,0.107465397745619,-5.40099512068089,"Not Sig"
"PDE6H",0.0582234459341024,3.47201388364037,1.88215093384239,0.0631802237036307,0.107540092519591,-5.40163906789647,"Not Sig"
"ZNF658",0.222053228563098,5.45689915696247,1.88195806590977,0.0632067331924183,0.107568895419391,-5.40198957013596,"Not Sig"
"ZNF658B",0.222053228563098,5.45689915696247,1.88195806590977,0.0632067331924183,0.107568895419391,-5.40198957013596,"Not Sig"
"CRYBG2",0.18954227709145,6.9000252636504,1.88178413715745,0.0632306475308426,0.107601433334186,-5.4023056255135,"Not Sig"
"C9orf43",-0.0820320782430208,4.38148069537983,-1.88163589283578,0.0632510363928464,0.107602407623256,-5.40257498708521,"Not Sig"
"RBMY2AP",0.0731505402562767,3.91421447996228,1.88160564874244,0.0632551967092284,0.107602407623256,-5.40262993853733,"Not Sig"
"RBMY2BP",0.0731505402562767,3.91421447996228,1.88160564874244,0.0632551967092284,0.107602407623256,-5.40262993853733,"Not Sig"
"RBMY2CP",0.0731505402562767,3.91421447996228,1.88160564874244,0.0632551967092284,0.107602407623256,-5.40262993853733,"Not Sig"
"RBMY2DP",0.0731505402562767,3.91421447996228,1.88160564874244,0.0632551967092284,0.107602407623256,-5.40262993853733,"Not Sig"
"LINC00906",-0.0689747565174077,4.35270997681935,-1.88073406039377,0.0633751895331982,0.107798353391103,-5.4042132055816,"Not Sig"
"U2SURP",-0.12503917302748,8.93721649624751,-1.88047403548866,0.0634110245756262,0.107851131695026,-5.40468541799285,"Not Sig"
"LINC03100",-0.087427010824888,3.94253100943087,-1.88026562510327,0.063439758716877,0.107891825515234,-5.40506385360152,"Not Sig"
"RFPL1S",0.0617360175802029,3.86268813862998,1.88017650173121,0.0634520497541037,0.107904550544322,-5.40522567375333,"Not Sig"
"TNFAIP3",0.265581257356073,9.33912312718287,1.87998631442188,0.0634782852501998,0.107940985353837,-5.40557097076549,"Not Sig"
"KDM6B",0.114101635547189,6.91911242572348,1.87982943572623,0.0634999328330061,0.107969613763721,-5.40585576968526,"Not Sig"
"CNNM3-DT",-0.159980022494362,7.17211826118297,-1.87971996341019,0.0635150425179474,0.10798712222005,-5.4060544936939,"Not Sig"
"COL21A1",0.413493368042944,6.11416493146498,1.87952790050152,0.063541558896963,0.108024020008255,-5.40640311783208,"Not Sig"
"DPH3P1",-0.0781955618050478,4.98358727996336,-1.87946990942491,0.0635495670261558,0.108029449583327,-5.40650837423339,"Not Sig"
"KRT78",0.0648411890643024,4.41589236843701,1.87928590697617,0.063574981989342,0.108064466393368,-5.40684232711744,"Not Sig"
"NECAP1",-0.102728179272701,9.27564329090238,-1.87900235109248,0.0636141642941024,0.108104452466456,-5.40735690427174,"Not Sig"
"KRT25",-0.0842989372734952,3.61089040954151,-1.87893589098759,0.0636233508164192,0.108104452466456,-5.40747750102244,"Not Sig"
"WFDC10A",-0.0836675285421826,4.22937667897382,-1.8788867328517,0.0636301464720679,0.108104452466456,-5.40756669954959,"Not Sig"
"MSRB3",0.324691533750812,7.11877020873011,1.87885668952376,0.063634299983418,0.108104452466456,-5.40762121277579,"Not Sig"
"SPATA31A1",-0.0984380211903617,4.01272708617039,-1.87880197151733,0.0636418653719808,0.108104452466456,-5.40772049582123,"Not Sig"
"SPATA31A3",-0.0984380211903617,4.01272708617039,-1.87880197151733,0.0636418653719808,0.108104452466456,-5.40772049582123,"Not Sig"
"SPATA31A5",-0.0984380211903617,4.01272708617039,-1.87880197151733,0.0636418653719808,0.108104452466456,-5.40772049582123,"Not Sig"
"SPATA31A6",-0.0984380211903617,4.01272708617039,-1.87880197151733,0.0636418653719808,0.108104452466456,-5.40772049582123,"Not Sig"
"SPATA31A7",-0.0984380211903617,4.01272708617039,-1.87880197151733,0.0636418653719808,0.108104452466456,-5.40772049582123,"Not Sig"
"OR5P2",0.116127532871563,4.23998774317645,1.87853707833011,0.0636785005653603,0.108158494753321,-5.40820109341159,"Not Sig"
"SAAL1",-0.150506865688451,8.42557798689812,-1.87838068919362,0.063700137777349,0.108187056583858,-5.40848480203032,"Not Sig"
"MYL9",0.391566456124839,7.47660379484847,1.87772471405914,0.0637909625111027,0.108333111919067,-5.40967458245195,"Not Sig"
"NAPG",-0.129093751632233,8.22548555248263,-1.8775503146043,0.063815127742295,0.108365949100148,-5.40999083651786,"Not Sig"
"PHLDB2",0.146290819555539,4.93948085047794,1.87745719674132,0.0638280335395669,0.108379662852391,-5.41015968435269,"Not Sig"
"AMHR2",-0.110426117102412,5.86742180387999,-1.87734278170647,0.0638438940503288,0.10839839123754,-5.41036713914996,"Not Sig"
"PPFIA4",0.0863418576841459,4.1540688514228,1.87728953852745,0.0638512758878133,0.108402722224911,-5.41046367452759,"Not Sig"
"COBLL1",-0.118329669011303,5.49079639873498,-1.87713880564105,0.0638721779595725,0.108430004632686,-5.41073695512782,"Not Sig"
"FBXL13",0.0999647156822006,3.83526932088937,1.87708982313067,0.06387897158318,0.108433334091457,-5.41082575667757,"Not Sig"
"NF2",-0.0718044570346068,5.28514613537382,-1.87653482130271,0.063955989920001,0.108555859138797,-5.41183178347912,"Not Sig"
"SNTG1",-0.0648390876458791,4.00022287944309,-1.87636351399571,0.0639797782128518,0.108586693021754,-5.4121422491637,"Not Sig"
"BRD7P3",-0.0625430651460319,3.7951614747924,-1.87633431099478,0.0639838341786013,0.108586693021754,-5.41219517208673,"Not Sig"
"FAM86B3P",0.0837186352075641,5.02864417189866,1.87553511508955,0.0640949173090622,0.108766985517511,-5.41364321442695,"Not Sig"
"HOXB4",0.151688926438041,7.1415149368082,1.87541924130939,0.06411103646461,0.108786112161932,-5.41385311594968,"Not Sig"
"GTF2E2",0.146985922207335,9.196170107707,1.87503418305447,0.0641646262281635,0.108868812698205,-5.41455055042765,"Not Sig"
"SETDB2",0.0988934522375224,5.5513590185026,1.8749862501385,0.0641712998350217,0.108871903598824,-5.4146373594024,"Not Sig"
"HMGB3P1",-0.210946151947113,7.41703166651551,-1.87465030691046,0.0642180889233469,0.108936971913729,-5.41524571247427,"Not Sig"
"NUP214",-0.0779235476227127,6.89452191899291,-1.87464116898148,0.0642193620248141,0.108936971913729,-5.41526225876938,"Not Sig"
"GABRG3-AS1",-0.0960967748384807,5.62657803600649,-1.87444916176902,0.0642461174819082,0.108972638265186,-5.41560991423535,"Not Sig"
"TUBB2BP1",-0.197173062566607,7.65598840287267,-1.87442058415688,0.0642501004611796,0.108972638265186,-5.41566165512747,"Not Sig"
"ZNF571-AS1",-0.104394039576225,4.70844588246175,-1.87428385063203,0.0642691604448339,0.108996726719192,-5.41590920650012,"Not Sig"
"SP7",0.090980559723346,4.60896830894751,1.87397142550798,0.0643127287999154,0.109062373151549,-5.41647477906083,"Not Sig"
"XNDC1N",-0.155006545529562,5.95644985777151,-1.87365793068257,0.0643564712576882,0.109128304885609,-5.4170422007431,"Not Sig"
"SRA1",0.111100826535841,9.28554589494908,1.87339283728636,0.064393479677987,0.109182808711981,-5.4175219481894,"Not Sig"
"NLRP8",-0.0945996248015772,4.81495327772457,-1.87303784001192,0.0644430671391461,0.109258631170026,-5.4181642994031,"Not Sig"
"MKKS",-0.114694245342301,9.8404054129721,-1.8729961236689,0.0644488963523367,0.109260258782871,-5.4182397758384,"Not Sig"
"SLC43A1",0.188568002510451,7.73311631041608,1.87263823537896,0.0644989238972813,0.109331487839871,-5.41888723136915,"Not Sig"
