"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"GPX3",2878,-1.34898695701555,8.31899235084152,-6.89566924129428,8.3458174677237e-10,8.91559297895114e-08,12.1326001641977,"Down"
"PTGDR",5729,-1.26094664590705,6.52232549160093,-4.10226759622002,9.22603379362784e-05,0.000656174238653613,1.04456558956997,"Down"
"SPIB",6689,-1.24843338547462,6.73659721201288,-6.03079293286739,3.92314613499838e-08,1.49713394767396e-06,8.43175620185333,"Down"
"PEG3",5178,-1.03394687385641,5.06488136894684,-4.39899862351527,3.08727474848081e-05,0.000268093491026165,2.07514219376774,"Down"
"RCAN2",10231,-1.24450934971081,8.80403280906389,-5.61122849010331,2.37874088968575e-07,5.93072964707317e-06,6.70472344664288,"Down"
"TRPM6",140803,-1.84898741107282,6.99946343378645,-6.22083795156115,1.70738590069554e-08,8.11695598002271e-07,9.23031562044073,"Down"
"CFD",1675,-1.70054163494874,9.94610338132763,-6.77147213910307,1.4641900662116e-09,1.32498170453975e-07,11.5916259649164,"Down"
"SPINK2",6691,-1.2828471504757,7.05270861450835,-5.22126668154325,1.2095087820095e-06,2.03602157235642e-05,5.15089581628932,"Down"
"SCN4B",6330,-1.3581032617629,5.43757123196868,-8.1300529741998,2.79863918754867e-12,2.16547119756568e-09,17.6216781166677,"Down"
"NAP1L2",4674,-1.66049588234351,5.62629034915702,-6.50024851606587,4.94821882159774e-09,3.24658134905941e-07,10.4203876858698,"Down"
"SI",6476,-2.23017898908586,9.30831364877092,-4.67062459162185,1.09271059387098e-05,0.000116315621517414,3.05760216321482,"Down"
"RERGL",79785,-1.60856967447272,4.92794337940791,-7.6806131037815,2.26984421976324e-11,7.6502902738226e-09,15.6045182375939,"Down"
"SELENOP",6414,-1.28522164843417,9.54765752572819,-6.85003132406755,1.02638688917663e-09,1.03278454736477e-07,11.9334953867429,"Down"
"PGM5-AS1",572558,-1.38996544088825,6.69806341138468,-4.03247495317577,0.000118590799304021,0.000811793455028351,0.809069435774358,"Down"
"PGM5-AS1",124906859,-1.38996544088825,6.69806341138468,-4.03247495317577,0.000118590799304021,0.000811793455028351,0.809069435774358,"Down"
"CXCL12",6387,-1.15293574958082,9.23358345152768,-4.4758486046143,2.30907212356953e-05,0.000211915212191315,2.34946172626007,"Down"
"ARL14",80117,-1.55677090522546,10.3055627959888,-5.77344850777494,1.19211940014308e-07,3.4695158521155e-06,7.36618990045939,"Down"
"CCL28",56477,-1.06456362469442,8.85987940660557,-4.4139739869252,2.91802854543421e-05,0.000256473335413232,2.12836574610462,"Down"
"OTC",5009,-1.16802841693807,5.41680697282838,-5.10632758350366,1.9336649291963e-06,2.92776702741133e-05,4.70359331083417,"Down"
"TRHDE",29953,-1.61225587555138,6.28784314208653,-5.29305929158301,9.00066791431717e-07,1.62476206012939e-05,5.43285563577565,"Down"
"PCDH19",57526,-1.12366022402172,6.87049337708722,-7.14474151366616,2.68289273868656e-10,3.8102170989486e-08,13.2252259315634,"Down"
"LINC03026",124902202,-1.22570021934414,6.3642325506285,-5.82679219922534,9.48251118855579e-08,2.94789472551946e-06,7.58548263949757,"Down"
"MAMDC2",256691,-2.93051611968657,6.41004079182283,-6.89097877553656,8.52529619000442e-10,8.99420445276485e-08,12.112120502976,"Down"
"DPP10",57628,-1.35609472468161,4.5135985400704,-5.03867800098855,2.54280431530696e-06,3.59307216820987e-05,4.44276726178473,"Down"
"UGT1A9",54600,-1.66778235928182,9.07922873778095,-5.42867587995284,5.12533381024383e-07,1.04647284229355e-05,5.97065131800941,"Down"
"MB",4151,-1.24560115747158,7.77394973218348,-4.64225972018272,1.21977646483603e-05,0.000127720784388501,2.95335747274561,"Down"
"UGT1A6",54578,-1.35658494164329,8.66261258680365,-5.26391837802385,1.01499085125756e-06,1.76998008187096e-05,5.31817358383505,"Down"
"UGT1A1",54658,-1.6963989942681,9.59687521507384,-5.54742536048412,3.11452334231663e-07,7.17523503883396e-06,6.44688206985784,"Down"
"UGT1A4",54657,-1.6963989942681,9.59687521507384,-5.54742536048412,3.11452334231663e-07,7.17523503883396e-06,6.44688206985784,"Down"
"ECRG4",84417,-2.23053167806673,6.64428892777915,-5.56158274653795,2.93405688368874e-07,6.96035407410086e-06,6.50397841568908,"Down"
"SDCBP2",27111,-1.22187555321073,11.1027931787435,-5.52174874687684,3.47005372982142e-07,7.81663038553712e-06,6.34350065386457,"Down"
"GCG",2641,-3.48150787131045,9.99022437144169,-6.2275821657375,1.65744603683172e-08,7.9468870983904e-07,9.25882372579267,"Down"
"NEGR1",257194,-1.06871462826899,5.47650437572033,-5.75347324048869,1.29851835445951e-07,3.71177749754355e-06,7.284294733988,"Down"
"PGM5P3-AS1",101929127,-1.38996544088825,6.69806341138468,-4.03247495317577,0.000118590799304021,0.000811793455028351,0.809069435774358,"Down"
"KLF4",9314,-1.06582606406425,11.1733886292727,-5.4731256354829,4.25579464449731e-07,9.10350581771928e-06,6.14834371282532,"Down"
"SLC25A25-AS1",NA,-1.03573828412355,9.42149431131883,-6.18860242122852,1.96737980419051e-08,9.02781910556869e-07,9.09421070986562,"Down"
"CDKN2B",1030,-1.11372654967241,7.13298235089796,-5.13458822483378,1.72375390284409e-06,2.70295694101458e-05,4.81309514003916,"Down"
"CA1",759,-2.40977963535643,7.753026772209,-6.67351054970274,2.27675111046847e-09,1.86452621050372e-07,11.1669178632079,"Down"
"NEUROD1",4760,-1.08129803008607,4.96894466538756,-4.86925299345886,5.00928952259649e-06,6.23770519409227e-05,3.79782951203903,"Down"
"UGT1A3",54659,-1.6963989942681,9.59687521507384,-5.54742536048412,3.11452334231663e-07,7.17523503883396e-06,6.44688206985784,"Down"
"UGT1A8",54576,-1.66778235928182,9.07922873778095,-5.42867587995284,5.12533381024383e-07,1.04647284229355e-05,5.97065131800941,"Down"
"UGT1A5",54579,-1.6963989942681,9.59687521507384,-5.54742536048412,3.11452334231663e-07,7.17523503883396e-06,6.44688206985784,"Down"
"UGT1A7",54577,-1.35658494164329,8.66261258680365,-5.26391837802385,1.01499085125756e-06,1.76998008187096e-05,5.31817358383505,"Down"
"IGKV1D-37",NA,-1.07321537852428,12.0023925751554,-3.89711010664093,0.00019158525136713,0.00119882360720218,0.360175950990185,"Down"
"IGKV1D-17",NA,-1.03411318018809,11.7107563690812,-3.67242675953845,0.000415484855439976,0.00227170191793802,-0.361105133123342,"Down"
"SCGB2A1",4246,-1.6340205073662,7.99124324319908,-4.2675101474384,5.04164844327154e-05,0.000403122329683704,1.61274216288406,"Down"
"OGN",4969,-2.46155801542668,6.29617936694882,-5.59496001842592,2.54826016319109e-07,6.23559539823826e-06,6.63885164291063,"Down"
"OMD",4958,-1.02828098951885,4.33593172427746,-5.58157094023306,2.69663377775571e-07,6.51343006879013e-06,6.58470385659945,"Down"
"ADAMDEC1",27299,-1.88672303574166,12.2308555392259,-7.38868379697759,8.75315442542453e-11,1.80171245671771e-08,14.3040742096432,"Down"
"ZNF304",57343,-1.03143585991302,6.27865363724973,-6.2214862130271,1.70252176617444e-08,8.11101611702513e-07,9.23305536315832,"Down"
"NAT2",10,-1.43249033303458,9.53702808196367,-5.56795110472119,2.8562660866282e-07,6.8182717784947e-06,6.52968362723334,"Down"
"TUBAL3",79861,-2.06368173653766,8.76579308043727,-6.24651013812073,1.52486557974875e-08,7.4529780297884e-07,9.33889295976294,"Down"
"A1CF",29974,-1.42136533006356,8.45195685495496,-4.79239651511409,6.78728400658299e-06,7.91168134149172e-05,3.5093185982958,"Down"
"SST",6750,-2.58810910938914,8.31720125797948,-5.67560090262095,1.81009690819166e-07,4.80103599561614e-06,6.96621187621119,"Down"
"UGT1A10",54575,-1.6963989942681,9.59687521507384,-5.54742536048412,3.11452334231663e-07,7.17523503883396e-06,6.44688206985784,"Down"
"ADH1C",126,-2.89066284580752,10.5256834254897,-5.73565506956759,1.40127754738513e-07,3.91572439424344e-06,7.21134671056741,"Down"
"ESAM-AS1",NA,-1.27714635854492,5.35325666574326,-6.20939640286011,1.79553009418389e-08,8.42884932706951e-07,9.18197743664767,"Down"
"SULT1B1",27284,-1.07880258982149,9.02654096385703,-4.25663559738337,5.24838073945223e-05,0.000416731830900809,1.57490192418655,"Down"
"NR3C2",4306,-1.5135091571591,10.4107685259785,-6.66418743988838,2.37422150939204e-09,1.91637253414561e-07,11.1265936314265,"Down"
"C1orf115",79762,-1.22888828254907,9.50692153452848,-6.38138299202106,8.39828355032635e-09,4.82422387680142e-07,9.911919357854,"Down"
"GPRASP1",9737,-1.05790540553662,6.24747832147624,-4.19928211008078,6.48117374954111e-05,0.000496182387464869,1.37636476026211,"Down"
"ADH1B",125,-2.49996424808599,8.00377150254945,-6.74296819749798,1.66517726056594e-09,1.4635979168763e-07,11.4678618525289,"Down"
"P2RY1",5028,-1.05391454001288,6.45575262165546,-5.82473294999525,9.56680610039364e-08,2.96095947705839e-06,7.5770013485816,"Down"
"PRAP1",118471,-1.27244595620392,8.32333346400363,-4.18871682055521,6.73682669313362e-05,0.000511833566712283,1.33998300727024,"Down"
"ADGRL3",23284,-1.23346272922272,5.98982577511273,-7.99484289255484,5.26164857594274e-12,3.57776158774482e-09,17.0132758128784,"Down"
"STOX2",56977,-1.04966228257595,5.83368129760535,-7.76669739165259,1.52205924945191e-11,6.99116661637824e-09,15.9896341021719,"Down"
"STMN2",11075,-2.13198653672874,7.89505309146065,-6.78670384455739,1.36684702394348e-09,1.27188597135499e-07,11.6578234189867,"Down"
"LRRC66",339977,-1.08902744123084,7.74269540583311,-4.1571262192337,7.56045635642012e-05,0.000559897954395086,1.23155907791718,"Down"
"SAMD13",148418,-1.04044286694301,8.58839066906351,-4.5774635135668,1.56617405011705e-05,0.00015612340964272,2.71663870632923,"Down"
"SCG2",7857,-1.19992219231543,6.85369481575301,-3.95144521060532,0.000158217765499805,0.00102935588287913,0.539097335166722,"Down"
"HSPB3",8988,-1.38775744891393,5.43379694940452,-4.60058144098147,1.43285059742858e-05,0.000145614739835597,2.80086726494181,"Down"
"AKR1C3",8644,-1.28677720771662,11.7607103373416,-5.66108241671908,1.92534713368366e-07,5.05888341132641e-06,6.90711979902194,"Down"
"SHISA3",152573,-1.10438491887064,4.84308511878859,-6.00174326297024,4.45155365963717e-08,1.64832363974585e-06,8.31053256659003,"Down"
"CHRDL1",91851,-1.87280628194242,7.78385157959701,-4.57788157731576,1.56365952611304e-05,0.00015594202713978,2.71815963382664,"Down"
"NEURL1B",54492,-1.00405380383358,9.81947980433169,-5.32683698775012,7.8274717546384e-07,1.45639003899114e-05,5.56617918548969,"Down"
"ITM2A",9452,-1.22185767945786,9.26988413402016,-5.26387292414049,1.01518087498013e-06,1.76998008187096e-05,5.31799495100059,"Down"
"MIER3",166968,-1.0348480621337,7.54978756487675,-5.72935071418101,1.43951858203929e-07,4.00761258838457e-06,7.18556003085304,"Down"
"SLC26A2",1836,-2.55536864274047,11.1105982963411,-5.87668086955278,7.64974379192151e-08,2.53923965897821e-06,7.79133859159013,"Down"
"SCN3A",6328,-1.11949748339753,5.83514150231504,-5.12702079056954,1.77767117263504e-06,2.75689402532306e-05,4.78374256084182,"Down"
"AMPD1",270,-1.78006718985879,6.51602648947533,-6.7126898230775,1.90867006325536e-09,1.6222972556586e-07,11.3365595746823,"Down"
"CXCL14",9547,-1.45540618084348,11.7306444793329,-5.11021868431895,1.90334521963454e-06,2.8955365005681e-05,4.71865142006364,"Down"
"SLC23A1",9963,-2.13540851448763,6.4732992455573,-8.91333486202391,7.10310301933079e-14,2.27695040929662e-10,21.1613048184579,"Down"
"SFRP1",6422,-1.18409817284052,6.2989808739618,-4.82035278072008,6.07901605326395e-06,7.24573065012869e-05,3.61396322374718,"Down"
"GHR",2690,-1.95195134205283,6.81609175952075,-5.6162559583614,2.32863225740361e-07,5.87370209243335e-06,6.72509740115015,"Down"
"B3GNT7",93010,-1.09335752150026,7.53124005776654,-4.1853368853749,6.82064236017764e-05,0.000517191558949431,1.32835680891504,"Down"
"AOC3",8639,-1.12856053487783,8.20891494641793,-4.092596454675,9.55408941309212e-05,0.000675651472865976,1.01177144228482,"Down"
"PDE6A",5145,-1.74283783006642,5.86322831737988,-7.11248256587471,3.10933253928277e-10,4.22850380902825e-08,13.0831732032577,"Down"
"SOSTDC1",25928,-1.04759460897695,8.01464919421745,-3.84609441050075,0.000228960686063435,0.00139156252290829,0.193753721074615,"Down"
"VSTM2A",222008,-1.60438798288532,4.97456714888519,-8.42421956543338,7.06122917614936e-13,8.49860765931241e-10,18.9487299399269,"Down"
"ECI2",10455,-1.01270568387116,9.87845222651977,-6.57424414448467,3.55454862455398e-09,2.5791525967292e-07,10.7384586049999,"Down"
"BEX2",84707,-1.42722334349362,8.21571692573396,-6.11129321961712,2.76101885176364e-08,1.16895286820234e-06,8.76886841978414,"Down"
"TPH1",7166,-1.7447322405557,6.35788765214225,-5.58365565335886,2.67298601887995e-07,6.47024091452504e-06,6.59313091764571,"Down"
"PPP1R14D",54866,-1.10130397354239,10.2171626991696,-4.48697913718235,2.21344977697931e-05,0.000205068536522043,2.38943568706103,"Down"
"LYVE1",10894,-1.32396845067113,6.06118228732797,-5.64180763332115,2.08956215038807e-07,5.39202473892559e-06,6.82877315616077,"Down"
"GSTA1",2938,-1.49716656914187,6.90424709735647,-3.91969481417544,0.000176970908388627,0.00112685874385142,0.43433779408332,"Down"
"KRT24",192666,-1.11905268088654,5.26572818040324,-7.08977677435341,3.44921181297235e-10,4.57969608705838e-08,12.983280127196,"Down"
"NXPE1",120400,-1.59886124628265,8.66537031314757,-5.00808267092335,2.87641255067194e-06,3.9597436334066e-05,4.32541552769382,"Down"
"TMEM171",134285,-1.00718947793058,8.39521257720486,-5.17682561557072,1.4509330723442e-06,2.34395156301883e-05,4.9773378595775,"Down"
"GDPD3",79153,-1.19936340003144,8.88030278457725,-4.78150321726441,7.08447448742388e-06,8.20694491601985e-05,3.46863715743578,"Down"
"MEP1A",4224,-2.31926194837067,10.797615594653,-6.71072523796526,1.92563530672595e-09,1.63054077915561e-07,11.3280461378056,"Down"
"SEMA6A",57556,-1.27320911933349,7.22609274156457,-7.31676693095575,1.21876596951299e-10,2.09092673256755e-08,13.9852061119963,"Down"
"BCHE",590,-2.10457510297515,6.01024735031015,-4.79596446979883,6.69260738546994e-06,7.82571220023763e-05,3.52265473756796,"Down"
"SATB2-AS1",150538,-1.2070638135744,7.06834526129586,-4.98720093392725,3.12824748614166e-06,4.25680687334947e-05,4.24554261529505,"Down"
"ADORA3",140,-1.15330768620263,6.58323425540023,-5.47956346422116,4.14250566430559e-07,8.90360963614494e-06,6.17413645193244,"Down"
"RBPMS2",348093,-1.05142415483723,6.81268152437995,-3.73917895164173,0.000331094016266912,0.00188277208084471,-0.150000712885006,"Down"
"ADTRP",84830,-1.62568765498712,9.88055691413689,-5.8688449520829,7.91257265703101e-08,2.59197398322801e-06,7.75895683129314,"Down"
"SMPDL3A",10924,-1.1546679217738,11.4076501556803,-5.96618181567812,5.19467696632772e-08,1.85906469613122e-06,8.16245155413221,"Down"
"VIP",7432,-2.08386686725639,6.94217295938873,-4.41725961080622,2.88211422565744e-05,0.000254013201529958,2.14005819084705,"Down"
"VEGFD",2277,-1.06240249911791,5.02973856801092,-5.9462278172293,5.66389623340276e-08,2.00145145797362e-06,8.07951574690122,"Down"
"BMP5",653,-1.22579104493603,6.44186937203633,-5.83306624457607,9.23016736102635e-08,2.90078046798418e-06,7.61133090043429,"Down"
"VSIG2",23584,-1.47502307878173,8.84567585205533,-5.39062325654433,6.0064262052648e-07,1.18122872585396e-05,5.81908356508965,"Down"
"CP",1356,-1.21646418191848,6.22981446507956,-5.17710242186326,1.44929251120678e-06,2.34298808782197e-05,4.97841652997767,"Down"
"CLEC3B",7123,-2.01772016415905,9.0059264964752,-6.59512514535921,3.23710628704057e-09,2.38938907812182e-07,10.8284216473063,"Down"
"TSPAN7",7102,-1.86810845612092,8.94710439424704,-7.24143264958961,1.72266941961331e-10,2.6843735490766e-08,13.6518962938599,"Down"
"CCL8",6355,-1.3182925839754,8.60311083661249,-3.24632505650421,0.00166426511598213,0.00716783971929425,-1.64162791749246,"Down"
"TMEM255A",55026,-1.02283806575309,5.22915231727422,-4.30963302368863,4.31252820518592e-05,0.000352656051006439,1.75990204844839,"Down"
"TMCC3",57458,-1.14256996601063,8.6643501761035,-5.65858835181474,1.94585884412624e-07,5.0858665511072e-06,6.89697540845308,"Down"
"DTNB-AS1",NA,-1.25252274273274,7.07875852808128,-4.24157151452473,5.54830410075379e-05,0.00043622423166368,1.52258637081924,"Down"
"RN7SKP176",NA,-1.19298090772956,6.48200353906298,-5.22260043433171,1.20290725319761e-06,2.02795160439529e-05,5.15611628462737,"Down"
"TNFRSF17",608,-2.17826579922227,9.41385987032791,-6.13901898241336,2.4454492705434e-08,1.06138174432734e-06,8.88537099922739,"Down"
"DPP10-AS1",389023,-1.20315627831601,6.29664982860162,-4.82163825550088,6.04824108031985e-06,7.21512395541186e-05,3.6187832533158,"Down"
"USP34-DT",105377633,-1.20872223477876,6.36812777781461,-7.25059296556398,1.65175483457033e-10,2.61375599022669e-08,13.6923851249805,"Down"
"MALL",7851,-1.0077969110839,11.5771176227675,-5.00218020429671,2.9455178633635e-06,4.03260984356398e-05,4.30282023745371,"Down"
"MALL",128966597,-1.0077969110839,11.5771176227675,-5.00218020429671,2.9455178633635e-06,4.03260984356398e-05,4.30282023745371,"Down"
"IGF1",3479,-1.20942481064832,7.35773695499816,-6.76718657766315,1.49279613300025e-09,1.34525511760613e-07,11.5730084560111,"Down"
"SLC51A",200931,-2.64973385454366,6.59117863222167,-5.12195515319992,1.81468081885156e-06,2.79284107642045e-05,4.76410658250137,"Down"
"EPB41L3",23136,-1.3973283841544,8.13411596346855,-6.09519377450295,2.9623642653238e-08,1.23097206943705e-06,8.70131110606052,"Down"
"SPMIP4",136895,-1.29616475478626,7.11017115422558,-6.73251330434753,1.74555816396309e-09,1.52406924673805e-07,11.4225046446971,"Down"
"PLP1",5354,-2.39303516486887,6.3858369166777,-5.98840061690683,4.71720416939203e-08,1.71721029487904e-06,8.25493155231951,"Down"
"C3orf85",401081,-1.45860981284707,8.09141262534564,-4.53030689004894,1.8764395636199e-05,0.00017963066283305,2.54561960409684,"Down"
"DNASE1L3",1776,-1.14150441008892,7.65075371633323,-5.53265904927269,3.31436303272384e-07,7.5426969666623e-06,6.387401517805,"Down"
"NR1H4",9971,-1.77404299369819,6.36008215286458,-4.41921615400327,2.86093119426808e-05,0.000252443708486754,2.14702345345196,"Down"
"ISX",91464,-1.90730321339556,8.70449432529074,-5.0864720847639,2.09588049763353e-06,3.09608047968392e-05,4.62684878203524,"Down"
"CA7",766,-1.04890684859102,7.40868083745694,-4.12422041678239,8.52105410675891e-05,0.000616985908685264,1.11919721710314,"Down"
