"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"SVOPL",136306,-1.02502846448974,4.82181288729774,-5.24372811994359,1.10291848816573e-06,1.26655004892277e-05,5.16092765271791,"Down"
"SUGCT",79783,-1.15435294724958,6.98989614538468,-6.7905941163053,1.34303129819905e-09,5.43976160655026e-08,11.6420366196288,"Down"
"PKIB",5570,-1.60583270338699,9.49631990657695,-4.30229984250755,4.43168905420376e-05,0.00028840681753851,1.6342671370972,"Down"
"TMED6",146456,-1.54379592726967,6.74753047865835,-5.59689028519826,2.52754200362124e-07,3.75848343401305e-06,6.57802569082043,"Down"
"PRKG2",5593,-1.40542443335688,4.74874799074668,-9.68055874662222,1.93095769975671e-15,1.54745570803003e-12,24.7129165232332,"Down"
"ABAT",18,-1.00268386665303,7.3311810062295,-6.92554203133968,7.28752387100507e-10,3.35091697011235e-08,12.2349022663896,"Down"
"RAPGEFL1",51195,-1.14309948104824,8.08273117972883,-7.53054051841325,4.54806598501447e-11,3.71105645955417e-09,14.9277750423895,"Down"
"SLC16A9",220963,-2.6225562117485,8.73116953355439,-7.9575015864754,6.2624722496258e-12,7.31893827132049e-10,16.8543288587735,"Down"
"PCK1",5105,-4.08483833243373,9.31070287209663,-7.5209614272759,4.75398702038897e-11,3.84598582639815e-09,14.884761663892,"Down"
"HEPACAM2",253012,-1.62990850469126,9.60617808222865,-3.85735198811017,0.000220157939142979,0.00112173569401211,0.121497698682925,"Down"
"LRRC19",64922,-1.02050127127186,10.0605447424684,-3.52406718575175,0.000681906278447118,0.00291564309871853,-0.935226033782897,"Down"
"LINC01133",NA,-1.0220741203197,9.22655355856769,-4.57556519581339,1.57764125535352e-05,0.000120945309630604,2.6157238318851,"Down"
"EPHX2",2053,-1.5668541798878,8.50982657775941,-8.50839425698507,4.7581037830087e-13,1.1138382079074e-10,19.3597774909429,"Down"
"MT1F",4494,-1.34940511399398,10.5287114181397,-5.76100713062725,1.2573340492495e-07,2.08987546156366e-06,7.25107232401272,"Down"
"PPARG",5468,-1.41347111609324,9.47733028922319,-7.32189571016287,1.19035793146908e-10,7.90249752196295e-09,13.993367604714,"Down"
"SLC51B",123264,-1.54659671107145,9.31451495927642,-4.11590767731622,8.78168857979817e-05,0.000516655243948849,0.987111934170121,"Down"
"SLC3A1",6519,-1.46565785108871,6.24009215793767,-7.94087652853206,6.76707220395712e-12,7.78699144536378e-10,16.7790112454153,"Down"
"ACVR1C",130399,-1.13259258636867,6.5654885246766,-5.6310138107739,2.18745682795332e-07,3.32549754488107e-06,6.71724806371312,"Down"
"SLC9A2",6549,-1.59685790680593,6.21412060291316,-6.72572536547733,1.79979287531373e-09,6.71972584511892e-08,11.358241128667,"Down"
"SLC22A4",6583,-1.19322109964298,6.7411019262359,-6.89560360858054,8.34830283384756e-10,3.74327780194885e-08,12.1030945078003,"Down"
"KCNJ2",3759,-1.04824262664119,8.68512607736999,-7.26518860856836,1.54470923388474e-10,9.81918711023787e-09,13.7403652446174,"Down"
"MT1G",4495,-1.37968566790236,11.778470126676,-6.0441982856576,3.70065440049727e-08,7.51484018938989e-07,8.43181493097688,"Down"
"TM4SF5",9032,-1.12837813490018,7.67075731515148,-5.59438075620123,2.55451005189862e-07,3.78604036027432e-06,6.5678021765045,"Down"
"SLC1A1",6505,-1.24632791733796,8.08601232963711,-5.44895886886129,4.70884087650946e-07,6.25587213901691e-06,5.97902823814919,"Down"
"GUCA2B",2981,-3.27407113438395,8.8538409426984,-6.80851624108664,1.23852008228032e-09,5.09929396812626e-08,11.7205840215089,"Down"
"NPY",4852,-1.09318495539002,5.828647084,-6.78909876268192,1.35213658685716e-09,5.4569411641165e-08,11.6354856222839,"Down"
"CWH43",80157,-2.40206047158522,7.43582254251962,-5.81638665149692,9.9160806113913e-08,1.71945920798669e-06,7.48010454743998,"Down"
"BEST2",54831,-1.90422496719385,8.27755119269506,-4.57438473653864,1.58481308974951e-05,0.00012134766475819,2.61140437696571,"Down"
"MAOA",4128,-1.31846132546389,10.2138000350848,-6.21350333846171,1.76338547866406e-08,4.18715415404685e-07,9.14841152438253,"Down"
"ANKRD9",122416,-1.00111871385446,9.26169959335988,-6.66343622054053,2.3822529062927e-09,8.39173829894848e-08,11.0864972343345,"Down"
"CKB",1152,-1.46431689037811,11.393376059017,-5.26987920454962,9.9037053102408e-07,1.1574439763359e-05,5.26430220531025,"Down"
"SRI",6717,-1.11227879106944,11.1662583911845,-7.51683452078901,4.8455373281284e-11,3.88317900378119e-09,14.866233655802,"Down"
"LRRC31",79782,-1.15483167966994,8.29460946999206,-5.17800915269644,1.44393124126977e-06,1.58282233135576e-05,4.90230306127939,"Down"
"CA2",760,-1.15404414762133,12.739997425722,-3.96326692723532,0.000151733945954059,0.000815510901380392,0.471434143721272,"Down"
"SLC22A5",6584,-1.72196762713697,8.83587744678179,-8.04015966463831,4.25881209905766e-12,5.52390084917658e-10,17.2291047368722,"Down"
"BEST4",266675,-1.9849171832331,6.71789658660522,-5.48711521142242,4.01338292515846e-07,5.47228465161093e-06,6.13280686044542,"Down"
"UGT2B17",7367,-1.84513178247902,10.7134914712523,-2.37080617364208,0.0199725406444556,0.0490171540545706,-4.00053154357204,"Down"
"AQP8",343,-5.68122389650188,9.15626430784439,-8.26184707217965,1.51089255629026e-12,2.54909158425543e-10,18.2364643087188,"Down"
"HMGCS2",3158,-3.71764121910697,8.53513128839423,-9.43625995044665,6.08070683127562e-15,3.40201585090952e-12,23.5981984683566,"Down"
"SLC30A10",55532,-2.46335872769897,6.50756339748879,-7.18899752590937,2.190835558194e-10,1.32150965296546e-08,13.4011337469897,"Down"
"HAVCR1",26762,-1.58776851480542,4.56570904588391,-5.88841943662902,7.27202650124941e-08,1.32127127661162e-06,7.77939955272438,"Down"
"PAQR5",54852,-1.59036626183265,7.2758690164773,-8.34568759346372,1.0202864367532e-12,1.96238104727795e-10,18.6181548244498,"Down"
"ANXA13",312,-1.16112211202589,8.87850619709157,-5.09003313983444,2.06584012604647e-06,2.15506213799892e-05,4.55874823506757,"Down"
"TMEM37",140738,-1.09174712118566,8.57376090236363,-4.10034220581525,9.29047006148263e-05,0.000539934881402768,0.933925330212327,"Down"
"F13A1",2162,-1.03994118489498,8.8078148154796,-3.6312299322396,0.00047737464400259,0.00216225467032179,-0.60301944903876,"Down"
"PHLPP2",23035,-1.2112247380818,6.86326300779653,-9.82363869515516,9.87034730779039e-16,1.10740361619754e-12,25.3648970889855,"Down"
"ACADS",35,-1.17714559915754,8.29823300972278,-7.53959084053493,4.36167337866070e-11,3.59822018175616e-09,14.9684235669279,"Down"
"SEMA6D",80031,-1.07069461287669,6.90974691564828,-6.43404889203742,6.64600141893218e-09,1.91150744065564e-07,10.0926833757569,"Down"
"PPP1R14C",81706,-1.04314830899134,8.75500411370436,-4.01238620189691,0.000127418201230571,0.000703531264453298,0.635934380078977,"Down"
"BSG",682,-1.42369463062633,9.89969784157561,-9.43877793558603,6.00919707543512e-15,3.40201585090952e-12,23.6096956332396,"Down"
"NHEJ1",79840,-1.08040628396208,7.41825708234452,-8.17706295153846,2.2464897798329e-12,3.54992846265285e-10,17.8508521712396,"Down"
"ETFDH",2110,-1.34423291460844,8.24511534797135,-7.58133764135881,3.59562186355477e-11,3.03316387204156e-09,15.1560422630667,"Down"
"SEMA5A",9037,-1.33542608121969,8.36667700625988,-7.94495917644576,6.63952352072805e-12,7.6796014578153e-10,16.7975051733498,"Down"
"SLC35G1",159371,-1.25840782527938,6.31942881017876,-9.29144976835203,1.20085820619884e-14,5.98801273086571e-12,22.9367912233168,"Down"
"ITPKA",3706,-1.36095839788538,7.19535779026236,-7.01772167629718,4.79148493443313e-10,2.4144043064586e-08,12.6416907723364,"Down"
"PRDX6",9588,-1.11835003434726,12.0969271191771,-8.39616112473998,8.05383657148138e-13,1.6429094438861e-10,18.8480986941817,"Down"
"SLC17A4",10050,-2.21458469500167,7.14445907334258,-8.81845704727143,1.10944055674016e-13,3.36415360171519e-11,20.7753496148351,"Down"
