"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"FGF7P5",NA,1.4939285850549,6.97245772431866,4.97879072371892,3.23564265133187e-06,3.13626719020457e-05,4.12883529630252,"Up"
"GZMB",3002,2.06388674774227,7.70447080787699,5.63262207039544,2.1725899622378e-07,3.30737762297518e-06,6.72381916700036,"Up"
"CLEC4A",50856,1.29761744888744,7.21520214234125,6.60319895998166,3.12203647514106e-09,1.03479138058627e-07,10.8244443184512,"Up"
"KRT6B",3854,1.26644450720275,6.76658221348597,4.70213672672687,9.6660968243987e-06,7.95954299606174e-05,3.08271322594033,"Up"
"FFAR2",2867,1.66581362369482,6.00444273417469,7.2434715205438,1.70662824067257e-10,1.06671395800701e-08,13.6435892839227,"Up"
"LCP1",3936,1.00639298632851,9.46917350447358,5.37787984993669,6.33345288238348e-07,8.01106816391222e-06,5.69394230719993,"Up"
"IFNG",3458,1.23749006820813,5.32674008612629,5.64610795961561,2.05177142023945e-07,3.14264156305482e-06,6.77895380488113,"Up"
"GPR171",29909,1.19635252028898,7.05503198286666,4.96956267723158,3.35762081502869e-06,3.22938934712511e-05,4.09340352031866,"Up"
"P2RY13",53829,1.33737695748261,6.47434750451336,6.18521597033681,1.99686465031328e-08,4.58624829973181e-07,9.0281619463284,"Up"
"FGF7P7",NA,1.4939285850549,6.97245772431866,4.97879072371892,3.23564265133187e-06,3.13626719020457e-05,4.12883529630252,"Up"
"CCL20",6364,1.80214103998249,11.0727536692294,6.38242963518725,8.35936656511468e-09,2.29591564179188e-07,9.87063881455616,"Up"
"ROBO1",6091,1.48657330175792,9.04754330996617,6.455430602721,6.04262731345451e-09,1.77707096050597e-07,10.1848364422579,"Up"
"FGF7P4",NA,1.4939285850549,6.97245772431866,4.97879072371892,3.23564265133187e-06,3.13626719020457e-05,4.12883529630252,"Up"
